snapshot_id,topology_id,timestep,source,target,demand_mbps,path_hops,e2e_latency_ms,path_bottleneck_count
topology_018_t00,18,0,0,1,0.894390226055087,3,51.06706149810614,1
topology_018_t00,18,0,0,2,1.6149194295336171,3,12.787775223547438,0
topology_018_t00,18,0,0,3,2.6629777868016316,3,13.584937660066768,0
topology_018_t00,18,0,0,4,1.1442814480411296,3,17.86678891343916,0
topology_018_t00,18,0,0,5,1.9923628917701846,3,14.591375657878846,0
topology_018_t00,18,0,0,6,1.9981079456129365,4,16.699303575801373,0
topology_018_t00,18,0,0,7,2.09866730174767,2,11.339295556066691,0
topology_018_t00,18,0,0,8,1.5348506670696918,2,10.272483909474875,0
topology_018_t00,18,0,0,9,2.9217245850972575,2,11.177829384910758,0
topology_018_t00,18,0,0,10,3.4899809617883335,3,15.038019743897937,0
topology_018_t00,18,0,0,11,1.518107396357903,3,15.448688804367059,0
topology_018_t00,18,0,0,12,1.7845872118998949,2,12.077474039645663,0
topology_018_t00,18,0,0,13,1.4578983202847118,4,12.906420462737739,0
topology_018_t00,18,0,0,14,0.7152831063116281,4,20.876598633503402,0
topology_018_t00,18,0,0,15,2.8671236633830492,3,12.199084918157686,0
topology_018_t00,18,0,0,16,1.3124355665903515,4,55.702970547228176,1
topology_018_t00,18,0,0,17,3.9304097828241313,2,11.286272519037976,0
topology_018_t00,18,0,0,18,0.7368753381610057,1,6.478849080758698,0
topology_018_t00,18,0,0,19,1.4457768724815405,2,9.508643917220697,0
topology_018_t00,18,0,0,20,0.365325316764628,3,14.800902890371862,0
topology_018_t00,18,0,0,21,2.1434235050076538,3,13.728221383839402,0
topology_018_t00,18,0,0,22,0.44983505093569537,3,49.218123746271694,1
topology_018_t00,18,0,0,23,0.7962976086242368,6,146.87611493387269,3
topology_018_t00,18,0,0,24,2.7984561339189873,5,110.72460625286166,2
topology_018_t00,18,0,0,25,3.098378197297615,5,108.25174328554175,3
topology_018_t00,18,0,0,26,1.2967379934435241,4,104.61341139830381,2
topology_018_t00,18,0,0,27,0.6973515031680687,6,112.36134340519847,2
topology_018_t00,18,0,0,28,0.7614695837368258,7,150.03764880436447,3
topology_018_t00,18,0,0,29,1.807029532366164,5,109.93199087650748,2
topology_018_t00,18,0,0,30,1.7973879052111699,6,112.50550383580766,2
topology_018_t00,18,0,0,31,2.7155826515982078,6,150.5515376208223,3
topology_018_t00,18,0,0,32,1.0782190850877116,6,148.35927792501553,3
topology_018_t00,18,0,0,33,2.4119450395949564,7,112.33451594956833,2
topology_018_t00,18,0,0,34,0.8487087872872296,6,148.02067432097314,3
topology_018_t00,18,0,0,35,0.7553465039213751,6,111.8192874235426,2
topology_018_t00,18,0,0,36,2.590896877635407,6,112.11959627792295,2
topology_018_t00,18,0,0,37,1.2189413060454664,6,111.4625559506351,3
topology_018_t00,18,0,0,38,0.9388213615977773,7,115.73013573620435,2
topology_018_t00,18,0,0,39,0.7962138036275779,6,111.42611818969539,2
topology_018_t00,18,0,0,40,2.7198934258921232,6,150.60889068898487,3
topology_018_t00,18,0,0,41,0.8593038401885211,6,148.83191558388572,3
topology_018_t00,18,0,0,42,2.1917103267963056,5,109.10745525952436,2
topology_018_t00,18,0,0,43,2.7125672169463138,5,110.57329071977163,2
topology_018_t00,18,0,0,44,2.6914783391764106,5,146.15670940457483,3
topology_018_t00,18,0,0,45,1.0880567170691218,5,140.02608503681938,3
topology_018_t00,18,0,0,46,1.5777300574860833,6,148.29077739415004,3
topology_018_t00,18,0,0,47,0.3088203849212851,6,112.8275183003801,2
topology_018_t00,18,0,0,48,2.664892858522552,6,114.37053607087661,2
topology_018_t00,18,0,0,49,0.4062437477275426,4,66.23659998012269,1
topology_018_t00,18,0,0,50,2.113674275564943,2,62.24869431391156,1
topology_018_t00,18,0,0,51,0.8102350070338435,4,66.12682543388829,1
topology_018_t00,18,0,0,52,3.059362836290122,4,64.82847058931102,2
topology_018_t00,18,0,0,53,0.9031960815577846,5,70.92067257796711,1
topology_018_t00,18,0,0,54,3.0557849778246573,4,88.77138664082182,2
topology_018_t00,18,0,0,55,1.3215473566223195,4,67.87860704774012,1
topology_018_t00,18,0,0,56,1.4016554824644067,4,67.39801066992624,1
topology_018_t00,18,0,0,57,1.2376948721625352,3,65.90308564803365,1
topology_018_t00,18,0,0,58,1.7050830797563217,5,67.78754144845355,2
topology_018_t00,18,0,0,59,1.096970848917921,4,67.7064422774677,1
topology_018_t00,18,0,0,60,4.108361111722221,4,66.05548436648506,2
topology_018_t00,18,0,0,61,0.5856275050740448,3,64.16678753380208,1
topology_018_t00,18,0,0,62,0.4540394454864391,3,63.25049338157483,2
topology_018_t00,18,0,0,63,1.3840337408783405,5,70.2013766196236,1
topology_018_t00,18,0,0,64,1.3390716930536697,4,67.70878409733216,1
topology_018_t00,18,0,0,65,0.9646456307161915,3,66.67109428440469,1
topology_018_t00,18,0,0,66,2.5440430983895923,5,68.06627313639099,2
topology_018_t00,18,0,0,67,2.5672709454878535,4,67.82839147538274,2
topology_018_t00,18,0,0,68,1.7616808253002822,3,65.41793562364393,1
topology_018_t00,18,0,0,69,2.639306083181827,4,65.52403829606388,2
topology_018_t00,18,0,0,70,1.2308167962678986,4,69.41199194508656,1
topology_018_t00,18,0,0,71,2.801869470320701,3,66.1865926813896,1
topology_018_t00,18,0,0,72,1.182562652135084,5,69.5965284424025,1
topology_018_t00,18,0,0,73,0.5883229867237061,3,66.09922418790543,1
topology_018_t00,18,0,0,74,0.9934888625719146,4,67.50122169508292,1
topology_018_t00,18,0,0,75,1.9120909100168517,5,67.98352522374542,2
topology_018_t00,18,0,0,76,2.244515732004816,4,69.63397109203154,1
topology_018_t00,18,0,0,77,2.7428964390748134,3,67.86493436960897,1
