snapshot_id,topology_id,timestep,edge_id,u,v,bandwidth_mbps,load_mbps,utilization,queue_length_pkts,latency_ms,propagation_delay_ms,link_reliability,cost_metric,is_bottleneck,is_inter_domain
topology_430_t00,430,0,0,0,1,753.78712550253,119.93629293311065,0.15911162299721196,0.03010685991765465,3.2091651302955415,3.2089141065296625,0.967925788177155,3.8722313523192655,0,False
topology_430_t00,430,0,1,1,6,177.97540336815723,243.0359309121452,1.2,198.00499999999982,42.52099403830948,5.002862003017222,0.9546600476764513,7.812238976113373,1,False
topology_430_t00,430,0,2,2,3,594.5726788577547,134.83493431568408,0.22677620265821521,0.06651042850579474,3.8846071962888953,3.8841139233189237,0.9608501665604486,4.725054009837127,0,False
topology_430_t00,430,0,3,3,7,323.1259469906493,146.90609867745152,0.4546403656085926,0.37901202987158866,4.287018870891559,4.284438909723957,0.9729024237627397,5.831823156196956,0,False
topology_430_t00,430,0,4,3,10,812.7020984216923,188.98978769192965,0.23254497319369197,0.07046297524780305,2.582637264011435,2.5822644238907686,0.9878631398678793,3.197496008712593,0,False
topology_430_t00,430,0,5,4,5,161.54264424764273,124.19424728891796,0.7688016242852248,2.556488278415822,5.9719852614115325,5.951400666438558,0.9524157148009713,9.046558618870652,0,False
topology_430_t00,430,0,6,4,22,93.15577025653214,172.81343563063174,1.2,198.00499999999982,52.298558716024644,13.762351807402757,0.9421992644748615,19.129705849166367,1,True
topology_430_t00,430,0,7,5,6,994.6025780307066,560.3666869441626,0.563407635694729,0.7270584414920609,3.409064701764381,3.407767232699157,0.9430834751666216,3.910480588811696,0,False
topology_430_t00,430,0,8,5,14,65.37903867985975,484.3059617424193,1.2,198.00499999999982,51.82276298517446,12.378973966274414,0.9577840361422052,20.026685069038408,1,True
topology_430_t00,430,0,9,6,7,746.8342967015213,430.73044041098905,0.5767416444495909,0.7858815309383836,0.9126951000196108,0.9108705678825543,0.9601451314128795,1.5803631209271947,0,False
topology_430_t00,430,0,10,7,9,331.22335788849074,250.84608794336793,0.7573321203627719,2.363526402384167,4.628327275429497,4.618905057918504,0.9894876834171388,6.128460432235823,0,False
topology_430_t00,430,0,11,8,9,123.26257377447995,486.3969724016609,1.2,198.00499999999982,41.132942722423365,3.118502962597405,0.9827583620325752,7.17488426869276,1,False
topology_430_t00,430,0,12,8,23,71.52123194095857,529.6830208089424,1.2,198.00499999999982,50.21704708700818,11.03465653528678,0.9917339910380787,18.02558756976273,1,True
topology_430_t00,430,0,13,9,10,732.8061335672014,227.11877060985157,0.309930226026177,0.13919859792073858,3.949188042036146,3.948575153028571,0.9784185273914341,4.630883852556054,0,False
topology_430_t00,430,0,14,11,22,299.0422672000563,237.9812636481511,0.7958114612906677,3.1016230681935073,2.4139570609412346,2.400924005226482,0.9810220775121133,4.0729284502218945,0,False
topology_430_t00,430,0,15,11,13,370.76664274866874,640.3525639504488,1.2,198.00499999999982,39.00366507571542,2.066939337594214,0.9895296037669978,3.4154964685520133,1,False
topology_430_t00,430,0,16,11,43,25.346930535795604,620.5272381196974,1.2,198.00499999999982,54.72753350712156,10.47648425605076,0.9973409311980945,30.202738655725973,1,True
topology_430_t00,430,0,17,12,13,871.7494540948769,134.39645446156965,0.15416867063153056,0.028100140275058683,2.951224874753444,2.9510157908130408,0.9851630278465303,3.5245750831663027,0,False
topology_430_t00,430,0,18,13,14,202.75586554462728,504.21600172355204,1.2,198.00499999999982,39.15283387401396,1.7713579523903817,0.9679494343666657,4.237377855967219,1,False
topology_430_t00,430,0,19,13,18,111.50859550434808,189.16382299075087,1.2,198.00499999999982,39.99917567433908,1.8145598866508363,0.9957042469048147,6.298519152199145,1,False
topology_430_t00,430,0,20,14,15,820.5333288252986,168.73591753992147,0.20564175958761985,0.05323609819209395,5.421024888998196,5.420709389494781,0.9458057516153183,6.030069158848471,0,False
topology_430_t00,430,0,21,15,16,879.9785788250905,117.70461553846128,0.13375850091216474,0.020653982272968226,6.410615368796071,6.410439895793772,0.9446513568952344,6.978635545132848,0,False
topology_430_t00,430,0,22,16,17,408.7338015666716,146.4207679866975,0.35823014251688634,0.19996083254976696,4.4454624802558405,4.4440968213039085,0.9487428080974061,5.667386889518248,0,False
topology_430_t00,430,0,23,16,27,70.91602359839206,359.75802972209016,1.2,198.00499999999982,42.462781380331926,3.2566454761678196,0.9495068235707999,10.307238200198345,1,True
topology_430_t00,430,0,24,17,18,317.42556694176994,146.39336541162342,0.46118958476485455,0.3947507826157279,4.439638891255745,4.436942383927659,0.9534229240430185,6.012114808812143,0,False
topology_430_t00,430,0,25,19,20,454.2043577658405,107.52923388273481,0.23674196877294207,0.07343094665952568,5.60508451003312,5.604401617167543,0.9490825914091495,6.705227691270885,0,False
topology_430_t00,430,0,26,20,21,193.54637349403924,217.6378226703413,1.1244737823880953,198.00499999999982,31.99056923682221,3.625537986823566,0.9552970315311892,6.20889819643968,0,False
topology_430_t00,430,0,27,21,22,148.8707564869401,233.27783560978935,1.2,198.00499999999982,41.77031107324581,4.033581115690621,0.9450921260468018,7.392199099497691,1,False
topology_430_t00,430,0,28,21,29,50.008531222504914,314.7364265091894,1.2,198.00499999999982,43.86673479293315,3.4874137623958044,0.957162093215769,13.485707808972187,1,True
topology_430_t00,430,0,29,23,33,450.86510762070407,290.0389683619031,0.6432943322948423,1.1601374338260437,2.583536529187956,2.579536592764315,0.9947530470187297,3.688515734305317,0,False
topology_430_t00,430,0,30,23,27,441.5314704724844,566.0132269856919,1.2,198.00499999999982,39.637378866050874,2.78667486575153,0.9532829430093144,3.9190969770564124,1,False
