snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_059_t00,59,0,0.0,0.7,0,1.0,web,3732.7564367051464,0.17405507846887666,1.2,mm1
topology_059_t01,59,1,2.0,0.7301442841485013,0,1.0,bulk,9812.565587354726,0.33799671943414195,1.2,mm1
topology_059_t02,59,2,4.0,0.8125,0,1.0,bulk,10961.971941052738,0.3624231430655077,1.2,mm1
topology_059_t03,59,3,6.0,0.9249999999999999,0,1.0,video,9856.097257337507,0.336522338852012,1.2,mm1
topology_059_t04,59,4,8.0,1.0374999999999999,0,1.0,web,5557.615994489213,0.23056148504967613,1.2,mm1
topology_059_t05,59,5,10.0,1.1198557158514988,0,1.0,web,6012.06048634716,0.24336580644507314,1.2,mm1
topology_059_t06,59,6,12.0,1.15,0,1.0,web,6141.602439622768,0.24529502413501836,1.2,mm1
topology_059_t07,59,7,14.0,1.1198557158514988,1,3.2091963898053604,web,19196.979481074657,0.5035883650930629,1.2,mm1
topology_059_t08,59,8,16.0,1.0375,0,1.0,web,5542.871285238648,0.23063882676233563,1.2,mm1
topology_059_t09,59,9,18.0,0.925,0,1.0,web,4958.349637627729,0.2134166168107395,1.2,mm1
topology_059_t10,59,10,20.0,0.8124999999999999,0,1.0,bulk,10745.27861173794,0.35873049532023593,1.2,mm1
topology_059_t11,59,11,22.0,0.7301442841485013,0,1.0,web,3952.715066939236,0.1822607872507575,1.2,mm1
