snapshot_id,topology_id,timestep,source,target,demand_mbps,path_hops,e2e_latency_ms,path_bottleneck_count
topology_187_t00,187,0,0,1,1.1797204392212877,1,4.272136905586427,0
topology_187_t00,187,0,0,2,0.5486671369306781,1,4.40726797009508,0
topology_187_t00,187,0,0,3,0.15018110818770333,1,4.702844633891657,0
topology_187_t00,187,0,0,4,0.6055783105762925,1,2.808447839623481,0
topology_187_t00,187,0,0,5,0.6407504488702196,2,5.378225689124562,0
topology_187_t00,187,0,0,6,0.4309870920244012,2,4.837616947433835,0
topology_187_t00,187,0,0,7,0.36364694382287704,1,7.538507891819894,0
topology_187_t00,187,0,0,8,0.5216153971639454,1,3.4022158827952707,0
topology_187_t00,187,0,0,9,0.6617765371969349,2,5.5085681224686605,0
topology_187_t00,187,0,0,10,0.43565642144291716,2,8.058616038393723,0
topology_187_t00,187,0,0,11,0.5378890052323411,2,8.522489091079976,0
topology_187_t00,187,0,0,12,0.3596577709776517,2,6.305818465270997,0
topology_187_t00,187,0,0,13,0.3675494804044501,2,10.3870788845563,0
topology_187_t00,187,0,0,14,0.1372996836572301,3,8.690519990168983,0
topology_187_t00,187,0,0,15,0.24433869415585974,3,10.161636104490956,0
topology_187_t00,187,0,0,16,0.43168788974817157,2,4.428447774498323,0
topology_187_t00,187,0,0,17,0.8031629812958209,2,4.8841435549542584,0
topology_187_t00,187,0,0,18,0.4372966943440244,2,5.00144114527766,0
topology_187_t00,187,0,0,19,0.1774306520751732,3,6.872143285732442,0
topology_187_t00,187,0,0,20,0.9396292908812014,2,13.48656984105643,1
topology_187_t00,187,0,0,21,0.6142031424467348,2,13.657412396210326,1
topology_187_t00,187,0,0,22,0.7290745151352387,3,18.544573775724164,1
topology_187_t00,187,0,0,23,2.374002570039119,3,16.232368718863274,1
topology_187_t00,187,0,0,24,1.223567305542929,3,15.91848010259056,1
topology_187_t00,187,0,0,25,0.8156807965475658,4,53.295246412861275,1
topology_187_t00,187,0,0,26,0.2791978931691325,4,52.431258497111486,1
topology_187_t00,187,0,0,27,0.48040217053180845,2,14.02608188511264,1
topology_187_t00,187,0,0,28,0.6075356193877056,1,9.502584669308202,1
topology_187_t00,187,0,0,29,1.1386810597566763,3,49.298072820112786,1
topology_187_t00,187,0,0,30,0.2487704869205953,4,53.92102430217809,1
topology_187_t00,187,0,0,31,0.97917163474585,4,55.4539794810843,1
topology_187_t00,187,0,0,32,0.5217851269284552,2,14.200359171687015,1
topology_187_t00,187,0,0,33,0.23815068724665162,4,65.92046111168729,2
topology_187_t00,187,0,0,34,0.5441110377508104,4,63.773524561254675,3
topology_187_t00,187,0,0,35,0.48109269263358984,5,68.78285319426305,2
topology_187_t00,187,0,0,36,0.606242726680751,5,68.0161965895268,2
topology_187_t00,187,0,0,37,0.5000213562860827,5,67.35101236183074,2
topology_187_t00,187,0,0,38,0.8881914401888934,5,68.37432148624427,2
topology_187_t00,187,0,0,39,0.4147581433667783,5,68.67764716350787,2
topology_187_t00,187,0,0,40,0.16226452113351997,5,69.55986797819317,2
topology_187_t00,187,0,0,41,0.47275006997843805,4,64.53093123494483,2
topology_187_t00,187,0,0,42,0.5596559345303387,3,61.478333851679835,2
topology_187_t00,187,0,0,43,0.4118490892164311,4,67.0970490217694,2
topology_187_t00,187,0,0,44,0.801414313282764,4,65.9184673419909,2
topology_187_t00,187,0,0,45,0.20865137606738446,5,70.62422930990884,3
topology_187_t00,187,0,0,46,0.45305217509956097,6,67.91621866917372,3
topology_187_t00,187,0,0,47,0.6913303372409817,3,63.68338413623537,2
topology_187_t00,187,0,0,48,0.6584939719503913,5,65.82196645929339,3
topology_187_t00,187,0,0,49,0.9679086358895705,4,65.64264133530808,2
topology_187_t00,187,0,0,50,0.5671448178963837,6,71.67597816292148,2
topology_187_t00,187,0,0,51,0.2394238585279988,5,65.70032150103,3
topology_187_t00,187,0,0,52,0.5304563100338155,4,68.72751634550295,2
topology_187_t00,187,0,0,53,1.088511905921064,6,69.12720384887737,3
topology_187_t00,187,0,0,54,0.21437652669080307,7,70.58571144025687,3
topology_187_t00,187,0,0,55,0.6911066469657322,6,73.35060852840257,2
topology_187_t00,187,0,1,0,0.28530737198163264,1,4.272136905586427,0
topology_187_t00,187,0,1,2,0.6299561677311507,2,7.721328278004217,0
topology_187_t00,187,0,1,3,0.4452800338896214,2,7.1831060665178885,0
topology_187_t00,187,0,1,4,0.1933378312904063,1,4.356774834805266,0
topology_187_t00,187,0,1,5,0.3948457478138952,1,4.1346525688903135,0
topology_187_t00,187,0,1,6,0.7271159373589767,1,4.910855035028616,0
topology_187_t00,187,0,1,7,0.17228122800956902,3,11.454219246643646,0
topology_187_t00,187,0,1,8,0.5366931070717078,1,5.333325965080531,0
topology_187_t00,187,0,1,9,0.9009577997278783,2,6.75321643183138,0
topology_187_t00,187,0,1,10,0.6652689426747517,1,3.7864791328072966,0
topology_187_t00,187,0,1,11,0.4953084879751744,1,6.099264096135389,0
topology_187_t00,187,0,1,12,0.22358938816030705,2,7.8541454604527825,0
topology_187_t00,187,0,1,13,0.34987948081502174,1,6.114941978969873,0
topology_187_t00,187,0,1,14,0.9901592040207542,2,7.4469468699347345,0
topology_187_t00,187,0,1,15,0.4479967726088038,2,10.63658330792382,0
