snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_369_t00,369,0,0.0,0.7,0,1.0,video,887.778928072428,0.3382760064202687,1.2,mm1
topology_369_t01,369,1,2.0,0.7301442841485013,0,1.0,web,482.8476899905859,0.2224201394677175,1.2,mm1
topology_369_t02,369,2,4.0,0.8125,0,1.0,video,1075.0045028487207,0.3819333931831713,1.2,mm1
topology_369_t03,369,3,6.0,0.9249999999999999,1,2.724253751170828,video,3335.0300960896716,0.733939371018017,1.2,mm1
topology_369_t04,369,4,8.0,1.0374999999999999,0,1.0,web,696.3033290385046,0.29247244399011557,1.2,mm1
topology_369_t05,369,5,10.0,1.1198557158514988,0,1.0,bulk,1805.3554475944588,0.5091985004916721,1.2,mm1
topology_369_t06,369,6,12.0,1.15,0,1.0,web,730.1307153399065,0.3042529447353605,1.2,mm1
topology_369_t07,369,7,14.0,1.1198557158514988,0,1.0,web,733.7519025402062,0.3008951558088747,1.2,mm1
topology_369_t08,369,8,16.0,1.0375,0,1.0,bulk,1660.647278290371,0.47297929773790504,1.2,mm1
topology_369_t09,369,9,18.0,0.925,0,1.0,video,1199.3468574301512,0.40978539867290975,1.2,mm1
topology_369_t10,369,10,20.0,0.8124999999999999,0,1.0,video,1065.5210352929114,0.37939138257365795,1.2,mm1
topology_369_t11,369,11,22.0,0.7301442841485013,0,1.0,video,959.1762406482148,0.35989021323021825,1.2,mm1
