snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_442_t00,442,0,0.0,0.7,0,1.0,web,1334.7317602967657,0.2650954087253645,1.2,mm1
topology_442_t01,442,1,2.0,0.7301442841485013,0,1.0,web,1380.2245259681092,0.2705485725083155,1.2,mm1
topology_442_t02,442,2,4.0,0.8125,1,3.035627003793969,video,9354.783496872291,0.7813594740453426,1.2,mm1
topology_442_t03,442,3,6.0,0.9249999999999999,0,1.0,web,1764.2471779886832,0.3139658758287426,1.2,mm1
topology_442_t04,442,4,8.0,1.0374999999999999,0,1.0,web,1947.0526826903085,0.33258510534155744,1.2,mm1
topology_442_t05,442,5,10.0,1.1198557158514988,0,1.0,web,2091.2264788392704,0.3439877613461796,1.2,mm1
topology_442_t06,442,6,12.0,1.15,1,2.3276037452667495,web,4996.736698022087,0.5863304850493221,1.2,mm1
topology_442_t07,442,7,14.0,1.1198557158514988,1,2.0313230491388663,video,8660.986899458405,0.7500592983047831,1.2,mm1
topology_442_t08,442,8,16.0,1.0375,0,1.0,video,3916.464660353822,0.5056437942532972,1.2,mm1
topology_442_t09,442,9,18.0,0.925,0,1.0,bulk,4357.457544312714,0.5504820795176724,1.2,mm1
topology_442_t10,442,10,20.0,0.8124999999999999,0,1.0,bulk,3747.6102147205884,0.48122196555998403,1.2,mm1
topology_442_t11,442,11,22.0,0.7301442841485013,0,1.0,video,2750.9988752565487,0.4065715086365448,1.2,mm1
