snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_174_t00,174,0,0.0,0.7,0,1.0,web,1941.4210549959435,0.09407710449674142,1.2,mm1
topology_174_t01,174,1,2.0,0.7301442841485013,0,1.0,web,2008.7568125242187,0.09641878969126502,1.2,mm1
topology_174_t02,174,2,4.0,0.8125,0,1.0,web,2233.0450073178217,0.10485789308013928,1.2,mm1
topology_174_t03,174,3,6.0,0.9249999999999999,0,1.0,web,2604.443059784491,0.11778756994498013,1.2,mm1
topology_174_t04,174,4,8.0,1.0374999999999999,0,1.0,video,5671.7592095503605,0.21745491599165492,1.2,mm1
topology_174_t05,174,5,10.0,1.1198557158514988,0,1.0,bulk,7750.620884437765,0.2730471929527538,1.2,mm1
topology_174_t06,174,6,12.0,1.15,0,1.0,web,3193.20881647942,0.1381459583305399,1.2,mm1
topology_174_t07,174,7,14.0,1.1198557158514988,0,1.0,web,3098.8990642518993,0.1341628909460976,1.2,mm1
topology_174_t08,174,8,16.0,1.0375,0,1.0,bulk,7220.325321851156,0.2650404489247075,1.2,mm1
topology_174_t09,174,9,18.0,0.925,0,1.0,web,2564.9992181516645,0.11636583557914514,1.2,mm1
topology_174_t10,174,10,20.0,0.8124999999999999,0,1.0,web,2257.0365660166117,0.10540961206776839,1.2,mm1
topology_174_t11,174,11,22.0,0.7301442841485013,0,1.0,bulk,4869.059922182041,0.19211394257007686,1.2,mm1
