snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_094_t00,94,0,0.0,0.7,0,1.0,bulk,7990.205154142476,0.3845678664599443,1.2,mm1
topology_094_t01,94,1,2.0,0.7301442841485013,0,1.0,web,3436.173813387646,0.21664519408814284,1.2,mm1
topology_094_t02,94,2,4.0,0.8125,0,1.0,video,7668.111831866993,0.3748667879193546,1.2,mm1
topology_094_t03,94,3,6.0,0.9249999999999999,0,1.0,bulk,11086.390722451017,0.4690050513061055,1.2,mm1
topology_094_t04,94,4,8.0,1.0374999999999999,0,1.0,web,4888.745271518042,0.2805571647709423,1.2,mm1
topology_094_t05,94,5,10.0,1.1198557158514988,0,1.0,web,5277.7111412881395,0.2961034165710123,1.2,mm1
topology_094_t06,94,6,12.0,1.15,0,1.0,bulk,13428.717993167455,0.5197233378627198,1.2,mm1
topology_094_t07,94,7,14.0,1.1198557158514988,0,1.0,web,5249.788213668013,0.29378887107395896,1.2,mm1
topology_094_t08,94,8,16.0,1.0375,0,1.0,web,4947.890615618382,0.2839833596224332,1.2,mm1
topology_094_t09,94,9,18.0,0.925,1,2.557216565569277,video,22110.297466200514,0.6760428069690644,1.2,mm1
topology_094_t10,94,10,20.0,0.8124999999999999,0,1.0,video,7664.481271761975,0.3765092710785842,1.2,mm1
topology_094_t11,94,11,22.0,0.7301442841485013,0,1.0,web,3460.9193325630285,0.2171606627538031,1.2,mm1
