snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_152_t00,152,0,0.0,0.7,0,1.0,web,361.88699796603544,0.07270861307497344,1.2,mm1
topology_152_t01,152,1,2.0,0.7301442841485013,0,1.0,web,361.56025842748625,0.07152331784766773,1.2,mm1
topology_152_t02,152,2,4.0,0.8125,0,1.0,web,402.34800336387104,0.07800929745697918,1.2,mm1
topology_152_t03,152,3,6.0,0.9249999999999999,0,1.0,web,477.1698068829626,0.08961065426218687,1.2,mm1
topology_152_t04,152,4,8.0,1.0374999999999999,0,1.0,web,517.8999206760474,0.09542651542461413,1.2,mm1
topology_152_t05,152,5,10.0,1.1198557158514988,0,1.0,video,1102.705759944632,0.15858357384008157,1.2,mm1
topology_152_t06,152,6,12.0,1.15,1,3.165094690362716,video,3698.9181847492164,0.3473076027490215,1.2,mm1
topology_152_t07,152,7,14.0,1.1198557158514988,0,1.0,web,541.7270673621167,0.09522601244563467,1.2,mm1
topology_152_t08,152,8,16.0,1.0375,0,1.0,bulk,1294.8244049771995,0.17844122738692406,1.2,mm1
topology_152_t09,152,9,18.0,0.925,1,2.675445995750418,video,2434.5632266338725,0.2663400114200375,1.2,mm1
topology_152_t10,152,10,20.0,0.8124999999999999,0,1.0,video,814.2228264807468,0.12978135434367558,1.2,mm1
topology_152_t11,152,11,22.0,0.7301442841485013,1,1.813640718012845,web,679.4875886892669,0.11244589270929245,1.2,mm1
