snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_108_t00,108,0,0.0,0.7,0,1.0,web,89.79852826777842,0.0997964926639588,0.3085420968180585,mm1
topology_108_t01,108,1,2.0,0.7301442841485013,0,1.0,video,184.0875947814029,0.1994418209137544,0.6655337591710064,mm1
topology_108_t02,108,2,4.0,0.8125,1,2.7493594148417957,web,303.50527080303164,0.354835161453633,1.130466487733174,mm1
topology_108_t03,108,3,6.0,0.9249999999999999,0,1.0,bulk,297.2201248080364,0.32586887427603434,1.1609139157718376,mm1
topology_108_t04,108,4,8.0,1.0374999999999999,0,1.0,web,121.93051995829708,0.13354635856720834,0.47309974598842547,mm1
topology_108_t05,108,5,10.0,1.1198557158514988,0,1.0,bulk,313.6195055438908,0.34350909580937183,0.9464467786321745,mm1
topology_108_t06,108,6,12.0,1.15,0,1.0,web,154.65371326466885,0.17411221375165697,0.5972942656747149,mm1
topology_108_t07,108,7,14.0,1.1198557158514988,0,1.0,bulk,347.022081889328,0.3852240996275016,1.2,mm1
topology_108_t08,108,8,16.0,1.0375,0,1.0,web,132.82758462396023,0.14451818656252216,0.4915806607386861,mm1
topology_108_t09,108,9,18.0,0.925,0,1.0,web,112.76011014562039,0.12183804138350011,0.40317580197876846,mm1
topology_108_t10,108,10,20.0,0.8124999999999999,0,1.0,bulk,279.4084798319059,0.3079814901078501,0.9421296058723387,mm1
topology_108_t11,108,11,22.0,0.7301442841485013,0,1.0,video,172.7007764966067,0.1910813266594321,0.5998184668165955,mm1
