snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_098_t00,98,0,0.0,0.7,0,1.0,video,10417.591874654954,0.16715231650757867,1.2,mm1
topology_098_t01,98,1,2.0,0.7301442841485013,0,1.0,web,5472.2528771997195,0.0976764246671284,1.2,mm1
topology_098_t02,98,2,4.0,0.8125,0,1.0,web,6075.152333425265,0.10696417844703461,1.2,mm1
topology_098_t03,98,3,6.0,0.9249999999999999,0,1.0,web,7005.256227385253,0.12159877521566051,1.2,mm1
topology_098_t04,98,4,8.0,1.0374999999999999,0,1.0,bulk,19181.95853693062,0.26064172762838017,1.2,mm1
topology_098_t05,98,5,10.0,1.1198557158514988,0,1.0,web,8308.183206716036,0.13963741833257842,1.2,mm1
topology_098_t06,98,6,12.0,1.15,0,1.0,web,8593.285752327334,0.14410624617559187,1.2,mm1
topology_098_t07,98,7,14.0,1.1198557158514988,0,1.0,bulk,20586.778194747272,0.2724535232531899,1.2,mm1
topology_098_t08,98,8,16.0,1.0375,0,1.0,web,7804.455446817654,0.13228095915442672,1.2,mm1
topology_098_t09,98,9,18.0,0.925,0,1.0,bulk,17119.514884921387,0.23894875312739566,1.2,mm1
topology_098_t10,98,10,20.0,0.8124999999999999,0,1.0,web,6079.363643639409,0.10679483079632662,1.2,mm1
topology_098_t11,98,11,22.0,0.7301442841485013,0,1.0,web,5477.006806941445,0.09743137665336266,1.2,mm1
