snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_279_t00,279,0,0.0,0.7,0,1.0,web,44.83354482955854,0.04836537366384107,0.17258210749012853,mm1
topology_279_t01,279,1,2.0,0.7301442841485013,0,1.0,video,84.35076909569375,0.0919393841606107,0.26794244562584457,mm1
topology_279_t02,279,2,4.0,0.8125,0,1.0,web,49.16330157086492,0.05518069779034594,0.1757551049102644,mm1
topology_279_t03,279,3,6.0,0.9249999999999999,0,1.0,video,112.67494288937579,0.11912061948833079,0.41014925738526253,mm1
topology_279_t04,279,4,8.0,1.0374999999999999,0,1.0,web,66.47148951734465,0.06943498666427271,0.23680020288088383,mm1
topology_279_t05,279,5,10.0,1.1198557158514988,0,1.0,web,63.96628987578479,0.06714927102586293,0.18747109214660096,mm1
topology_279_t06,279,6,12.0,1.15,0,1.0,bulk,165.71955212714752,0.17852120289896106,0.560155468406094,mm1
topology_279_t07,279,7,14.0,1.1198557158514988,0,1.0,video,151.1869681147335,0.17082398294477627,0.5591574701872458,mm1
topology_279_t08,279,8,16.0,1.0375,0,1.0,web,65.5599030987665,0.07607283857730938,0.276124384539815,mm1
topology_279_t09,279,9,18.0,0.925,0,1.0,web,57.926727284413126,0.0633017507549407,0.2298370783156985,mm1
topology_279_t10,279,10,20.0,0.8124999999999999,0,1.0,video,102.94473663534382,0.11708089178543041,0.4257745952762259,mm1
topology_279_t11,279,11,22.0,0.7301442841485013,0,1.0,web,42.736781948844886,0.04439525375958998,0.1553934337559552,mm1
