snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_454_t00,454,0,0.0,0.7,0,1.0,video,2019.6955289567404,0.4029862712882487,1.2,mm1
topology_454_t01,454,1,2.0,0.7301442841485013,0,1.0,web,1031.12274551986,0.25117886887629665,1.2,mm1
topology_454_t02,454,2,4.0,0.8125,0,1.0,web,1185.8743599321308,0.27704238456854313,1.2,mm1
topology_454_t03,454,3,6.0,0.9249999999999999,0,1.0,web,1322.1088984582207,0.3001023824760727,1.2,mm1
topology_454_t04,454,4,8.0,1.0374999999999999,0,1.0,bulk,3671.1382139460766,0.6054136798815924,1.2,mm1
topology_454_t05,454,5,10.0,1.1198557158514988,0,1.0,video,3213.836908170543,0.5664387338461128,1.2,mm1
topology_454_t06,454,6,12.0,1.15,0,1.0,web,1610.534629410684,0.3426021543572131,1.2,mm1
topology_454_t07,454,7,14.0,1.1198557158514988,0,1.0,web,1627.2256184345083,0.34486093774246485,1.2,mm1
topology_454_t08,454,8,16.0,1.0375,0,1.0,web,1523.9089589385082,0.3305717432428714,1.2,mm1
topology_454_t09,454,9,18.0,0.925,0,1.0,bulk,3166.7617995759833,0.5641797232012565,1.2,mm1
topology_454_t10,454,10,20.0,0.8124999999999999,0,1.0,web,1168.1199888730252,0.2743432682909917,1.2,mm1
topology_454_t11,454,11,22.0,0.7301442841485013,0,1.0,video,2109.654991047857,0.4157629179219238,1.2,mm1
