snapshot_id,topology_id,timestep,edge_id,u,v,bandwidth_mbps,load_mbps,utilization,queue_length_pkts,latency_ms,propagation_delay_ms,link_reliability,cost_metric,is_bottleneck,is_inter_domain
topology_490_t00,490,0,0,0,1,290.10243980864334,13.122431859839624,0.045233786618600696,0.0021430329468935115,5.059458410779322,5.059295100123966,0.9763435108286357,6.782824210495491,0,False
topology_490_t00,490,0,1,0,23,467.0887002084189,131.81295533495282,0.28220112213405457,0.11094677881147719,2.08658416673333,2.0857424681420986,0.9452470961610224,3.1562029605001793,0,False
topology_490_t00,490,0,2,0,2,657.4178436805433,153.13250894305898,0.2329302595222379,0.07073216806506269,1.3863094267581773,1.3858475250460374,0.9736620765905101,2.1463988316560894,0,False
topology_490_t00,490,0,3,0,53,71.93675134251595,275.8879944256429,1.2,198.00499999999982,51.93425529402614,12.767936322343733,0.943448674424518,19.718486502450222,1,True
topology_490_t00,490,0,4,1,23,692.7528047106221,8.352787931237945,0.012057385945520764,0.00014715485876513144,3.5971827762443445,3.597165158790151,0.9669075333201701,4.3189233337121005,0,False
topology_490_t00,490,0,5,1,7,915.319978790381,20.03515328679752,0.021888687837093312,0.0004898365342184275,4.329572991389137,4.329548542535305,0.9973546755411937,4.87580560190897,0,False
topology_490_t00,490,0,6,1,17,479.0734624411807,2.505842794786771,0.005230602384064284,2.750305886544965e-05,5.453428775503129,5.453417799930789,0.9692527368274663,6.497099070548838,0,False
topology_490_t00,490,0,7,2,15,370.7257361299315,154.97872712079862,0.41804145765181483,0.3002940030925711,1.8549573337399756,1.8530196871437528,0.9466231151975472,3.2017256205909,0,False
topology_490_t00,490,0,8,2,10,801.0057020458037,33.549759822080446,0.04188454556115255,0.001831006011578988,3.0872290841332677,3.0871745083025823,0.9567728276268898,3.711389790070213,0,False
topology_490_t00,490,0,9,2,4,276.9060727623006,89.37282168796189,0.32275500784946876,0.1538155265808988,2.390635087870986,2.3889140330393737,0.9609933089214714,4.194580463580989,0,False
topology_490_t00,490,0,10,2,5,277.892018890235,60.90372506040651,0.21916327537446464,0.06151419337493163,3.037057029155537,3.0360470056583875,0.9894132540550884,4.835307027578973,0,False
topology_490_t00,490,0,11,3,4,541.3021282369225,64.110643791382,0.11843781955965527,0.015912113079804134,3.3469263112164875,3.346678113536059,0.9678981572353764,4.270376680228476,0,False
topology_490_t00,490,0,12,3,5,182.41679776341027,2.0845125375792315,0.011427196196497149,0.00013209023393202131,4.48941231381351,4.48934894636834,0.9634307318730608,7.230324591870497,0,False
topology_490_t00,490,0,13,4,5,213.81706612136372,9.734359045179307,0.04552657662814451,0.0021715315782771857,3.9479540179070254,3.947730938855986,0.9490140648478085,6.286178514954505,0,False
topology_490_t00,490,0,14,4,21,150.34504837882642,34.198766663209874,0.2274685267787389,0.06697711674987049,1.1680806026476345,1.1661221367938959,0.993654572267354,4.49180532617399,0,False
topology_490_t00,490,0,15,5,6,233.82352946477482,30.4057580959906,0.13003720440620234,0.019437238713454017,1.0599358142396373,1.0592965524704654,0.9556659095541322,3.1976613318598908,0,False
topology_490_t00,490,0,16,6,7,517.283731706794,29.233750444251935,0.056513956755984286,0.003385134662125824,5.0657587776412765,5.065642982212681,0.9494440333625275,6.032230503436738,0,False
topology_490_t00,490,0,17,6,12,524.1311629094535,3.79328101334338,0.007237274334704441,5.275997823213058e-05,4.963164595154573,4.963150686356873,0.9764902351741709,5.917110373135463,0,False
topology_490_t00,490,0,18,7,8,640.5412231592688,72.98211867716802,0.11393820731350683,0.014651252534493302,3.1693337890374194,3.1691330377739586,0.9585271765008782,3.949722923205386,0,False
topology_490_t00,490,0,19,7,15,586.842137886581,8.34462587688568,0.014219541062503671,0.000205111945763421,4.983497021555214,4.983472441430378,0.9500113268034021,5.835490331285171,0,False
topology_490_t00,490,0,20,7,22,839.1667275351919,8.522581184793575,0.010156004647403238,0.00010420271364209734,3.7464703587647206,3.7464581321034096,0.964020136975693,4.342287284515833,0,False
topology_490_t00,490,0,21,7,11,186.9963822265819,2.188033457657998,0.011700940048170435,0.0001385329639163594,6.446581052366478,6.446517738451679,0.9950651950775878,9.120366259190195,0,False
topology_490_t00,490,0,22,8,9,375.486902938999,101.48616021745877,0.270278828430791,0.10010761362566907,1.2235075211741966,1.2225211047661744,0.9645868402396678,2.5541254725521507,0,False
topology_490_t00,490,0,23,8,22,179.24902035437518,107.3634911208973,0.5989627776410702,0.8945713489866978,1.8505309820965643,1.8421988075403237,0.9577941012892237,4.631614331326732,0,False
