snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_217_t00,217,0,0.0,0.7,0,1.0,bulk,2435.6185271271625,0.3558012970382468,1.2,mm1
topology_217_t01,217,1,2.0,0.7301442841485013,0,1.0,video,2055.2741369824535,0.32982278949612165,1.2,mm1
topology_217_t02,217,2,4.0,0.8125,0,1.0,web,1177.533248183797,0.2527577352185729,1.2,mm1
topology_217_t03,217,3,6.0,0.9249999999999999,0,1.0,web,1335.7057441576644,0.27010008705288124,1.2,mm1
topology_217_t04,217,4,8.0,1.0374999999999999,0,1.0,video,2916.843436271768,0.38592106313486246,1.2,mm1
topology_217_t05,217,5,10.0,1.1198557158514988,0,1.0,web,1605.3126739434647,0.29466158797728875,1.2,mm1
topology_217_t06,217,6,12.0,1.15,0,1.0,web,1643.4026116054688,0.29716718400859754,1.2,mm1
topology_217_t07,217,7,14.0,1.1198557158514988,1,2.5569053529782577,web,4095.8267384332858,0.4557388280869197,1.2,mm1
topology_217_t08,217,8,16.0,1.0375,0,1.0,video,2975.450105826946,0.38938313457335705,1.2,mm1
topology_217_t09,217,9,18.0,0.925,0,1.0,web,1276.0035365685512,0.26464780245842323,1.2,mm1
topology_217_t10,217,10,20.0,0.8124999999999999,0,1.0,web,1174.5307042952884,0.25227002425315265,1.2,mm1
topology_217_t11,217,11,22.0,0.7301442841485013,0,1.0,web,1045.7831081381123,0.24000409972329978,1.2,mm1
