snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_350_t00,350,0,0.0,0.7,1,2.4438421915937747,web,892.4515340592725,0.1906894834512677,1.2,mm1
topology_350_t01,350,1,2.0,0.7301442841485013,1,2.456627657057968,video,1896.1643491862012,0.31351784400844207,1.2,mm1
topology_350_t02,350,2,4.0,0.8125,0,1.0,video,859.1163532612525,0.18683114527175565,1.2,mm1
topology_350_t03,350,3,6.0,0.9249999999999999,0,1.0,web,491.6470126021254,0.14204758511607604,1.2,mm1
topology_350_t04,350,4,8.0,1.0374999999999999,1,2.605846727589185,web,1491.9031241793411,0.2659424729536562,1.2,mm1
topology_350_t05,350,5,10.0,1.1198557158514988,1,3.376431042937237,web,2034.4229502224234,0.32632839768590266,1.2,mm1
topology_350_t06,350,6,12.0,1.15,0,1.0,web,600.9554357737923,0.15348591138817325,1.2,mm1
topology_350_t07,350,7,14.0,1.1198557158514988,0,1.0,video,1161.2926903956577,0.2233670752058461,1.2,mm1
topology_350_t08,350,8,16.0,1.0375,0,1.0,web,575.5479469839477,0.15146400044247812,1.2,mm1
topology_350_t09,350,9,18.0,0.925,0,1.0,video,990.615597885555,0.20433813420811922,1.2,mm1
topology_350_t10,350,10,20.0,0.8124999999999999,0,1.0,web,435.8908237810592,0.1333169054523447,1.2,mm1
topology_350_t11,350,11,22.0,0.7301442841485013,0,1.0,web,382.89959002394926,0.12692748645269686,1.2,mm1
