snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_211_t00,211,0,0.0,0.7,0,1.0,bulk,5215.955293182002,0.25833637858081665,1.2,mm1
topology_211_t01,211,1,2.0,0.7301442841485013,0,1.0,video,4247.770182276487,0.2249849040813933,1.2,mm1
topology_211_t02,211,2,4.0,0.8125,0,1.0,video,4700.695089252693,0.2430283647718395,1.2,mm1
topology_211_t03,211,3,6.0,0.9249999999999999,0,1.0,web,2768.1436523075117,0.1662750059301597,1.2,mm1
topology_211_t04,211,4,8.0,1.0374999999999999,0,1.0,web,3035.031552177654,0.17897673838706227,1.2,mm1
topology_211_t05,211,5,10.0,1.1198557158514988,0,1.0,video,6451.983593987737,0.29625386943019283,1.2,mm1
topology_211_t06,211,6,12.0,1.15,0,1.0,bulk,8324.846099030668,0.34866683951574584,1.2,mm1
topology_211_t07,211,7,14.0,1.1198557158514988,1,3.330799898556898,bulk,27397.707336278967,0.6178341597656861,1.2,mm1
topology_211_t08,211,8,16.0,1.0375,0,1.0,web,2993.0291551356786,0.17669008038355144,1.2,mm1
topology_211_t09,211,9,18.0,0.925,0,1.0,web,2713.8852585927043,0.16437021101645066,1.2,mm1
topology_211_t10,211,10,20.0,0.8124999999999999,0,1.0,web,2370.9026817063404,0.1504111132407286,1.2,mm1
topology_211_t11,211,11,22.0,0.7301442841485013,1,2.9733562328458163,web,6215.131007551949,0.2893881712498144,1.2,mm1
