snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_177_t00,177,0,0.0,0.7,0,1.0,video,5717.199663541742,0.2667887557193486,1.2,mm1
topology_177_t01,177,1,2.0,0.7301442841485013,0,1.0,video,5907.159492164808,0.27231535067514195,1.2,mm1
topology_177_t02,177,2,4.0,0.8125,0,1.0,bulk,8181.203359623298,0.3346299209583158,1.2,mm1
topology_177_t03,177,3,6.0,0.9249999999999999,0,1.0,bulk,9340.131960059414,0.36185487576051417,1.2,mm1
topology_177_t04,177,4,8.0,1.0374999999999999,0,1.0,web,4148.604382274141,0.21880306799662722,1.2,mm1
topology_177_t05,177,5,10.0,1.1198557158514988,0,1.0,bulk,11016.449065965502,0.40598352484815486,1.2,mm1
topology_177_t06,177,6,12.0,1.15,0,1.0,web,4732.815381505091,0.23648868355856556,1.2,mm1
topology_177_t07,177,7,14.0,1.1198557158514988,0,1.0,video,9073.035165707426,0.35816749179364,1.2,mm1
topology_177_t08,177,8,16.0,1.0375,0,1.0,video,8348.896826137916,0.3409176160453272,1.2,mm1
topology_177_t09,177,9,18.0,0.925,0,1.0,web,3758.447679487871,0.20626806668626801,1.2,mm1
topology_177_t10,177,10,20.0,0.8124999999999999,0,1.0,web,3340.8944093921173,0.19060488102609638,1.2,mm1
topology_177_t11,177,11,22.0,0.7301442841485013,0,1.0,bulk,7384.39690237812,0.3174846462481475,1.2,mm1
