snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_284_t00,284,0,0.0,0.7,0,1.0,web,177.58361622389728,0.13509165604666876,1.2,mm1
topology_284_t01,284,1,2.0,0.7301442841485013,0,1.0,web,185.2531020462987,0.14116154912597467,1.2,mm1
topology_284_t02,284,2,4.0,0.8125,0,1.0,web,215.04666241689256,0.15652296396341972,1.2,mm1
topology_284_t03,284,3,6.0,0.9249999999999999,0,1.0,web,248.3009603557104,0.170152647393064,1.2,mm1
topology_284_t04,284,4,8.0,1.0374999999999999,0,1.0,bulk,703.8062087422968,0.36584373673157217,1.2,mm1
topology_284_t05,284,5,10.0,1.1198557158514988,0,1.0,web,290.9945103128426,0.19251307529356096,1.2,mm1
topology_284_t06,284,6,12.0,1.15,0,1.0,web,304.9346137234818,0.19967792617613378,1.2,mm1
topology_284_t07,284,7,14.0,1.1198557158514988,0,1.0,web,319.9109364338578,0.20696993774402628,1.2,mm1
topology_284_t08,284,8,16.0,1.0375,0,1.0,bulk,674.7631549292691,0.33865473434977506,1.2,mm1
topology_284_t09,284,9,18.0,0.925,0,1.0,web,253.47816894525528,0.17291475185715816,1.2,mm1
topology_284_t10,284,10,20.0,0.8124999999999999,0,1.0,web,220.07542966954418,0.1591114432400621,1.2,mm1
topology_284_t11,284,11,22.0,0.7301442841485013,0,1.0,video,373.90697055659075,0.23001900156039565,1.2,mm1
