snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_257_t00,257,0,0.0,0.7,0,1.0,video,363.3071916050791,0.18847086675478333,1.2,mm1
topology_257_t01,257,1,2.0,0.7301442841485013,0,1.0,web,199.637358950579,0.1253251255205746,1.2,mm1
topology_257_t02,257,2,4.0,0.8125,0,1.0,web,233.23807564707522,0.13721705905764528,1.2,mm1
topology_257_t03,257,3,6.0,0.9249999999999999,0,1.0,web,244.9966829551537,0.14508654440332452,1.2,mm1
topology_257_t04,257,4,8.0,1.0374999999999999,0,1.0,web,260.26324641071005,0.1506859408078916,1.2,mm1
topology_257_t05,257,5,10.0,1.1198557158514988,0,1.0,web,287.31783275568307,0.16285799439712512,1.2,mm1
topology_257_t06,257,6,12.0,1.15,0,1.0,bulk,804.6230724937158,0.30833223304536894,1.2,mm1
topology_257_t07,257,7,14.0,1.1198557158514988,0,1.0,web,318.9858726393065,0.173109666506548,1.2,mm1
topology_257_t08,257,8,16.0,1.0375,0,1.0,web,269.37692962570844,0.15619879278655366,1.2,mm1
topology_257_t09,257,9,18.0,0.925,0,1.0,bulk,644.1004184418753,0.279780361950443,1.2,mm1
topology_257_t10,257,10,20.0,0.8124999999999999,0,1.0,web,218.6261742253047,0.13695955884664107,1.2,mm1
topology_257_t11,257,11,22.0,0.7301442841485013,0,1.0,web,196.41502216487186,0.12726138801389955,1.2,mm1
