snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_272_t00,272,0,0.0,0.7,0,1.0,bulk,1903.5773920672934,0.3565688370848482,1.2,mm1
topology_272_t01,272,1,2.0,0.7301442841485013,0,1.0,video,1648.6914948890899,0.32115047718116596,1.2,mm1
topology_272_t02,272,2,4.0,0.8125,0,1.0,web,910.9407587101487,0.22217980695925216,1.2,mm1
topology_272_t03,272,3,6.0,0.9249999999999999,0,1.0,web,1032.9078101382115,0.24272178910573308,1.2,mm1
topology_272_t04,272,4,8.0,1.0374999999999999,1,1.8358321258867114,web,2095.2109058209294,0.380181380025684,1.2,mm1
topology_272_t05,272,5,10.0,1.1198557158514988,0,1.0,video,2522.2657124635434,0.43068470272318626,1.2,mm1
topology_272_t06,272,6,12.0,1.15,0,1.0,web,1264.7734399797152,0.27614682515369043,1.2,mm1
topology_272_t07,272,7,14.0,1.1198557158514988,0,1.0,video,2512.9206843158627,0.4321158995937653,1.2,mm1
topology_272_t08,272,8,16.0,1.0375,0,1.0,video,2297.1659876498497,0.40046494609238487,1.2,mm1
topology_272_t09,272,9,18.0,0.925,0,1.0,web,1067.1154733325966,0.2452842805631748,1.2,mm1
topology_272_t10,272,10,20.0,0.8124999999999999,0,1.0,video,1801.819635310586,0.3392450842850764,1.2,mm1
topology_272_t11,272,11,22.0,0.7301442841485013,0,1.0,web,835.0926224272474,0.2130353635908582,1.2,mm1
