snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_218_t00,218,0,0.0,0.7,0,1.0,web,1218.960003711302,0.21873564169985082,1.2,mm1
topology_218_t01,218,1,2.0,0.7301442841485013,0,1.0,video,2531.7476532855635,0.33629488829177606,1.2,mm1
topology_218_t02,218,2,4.0,0.8125,1,3.2275687040495455,bulk,11351.306399983678,0.6774575818570431,1.2,mm1
topology_218_t03,218,3,6.0,0.9249999999999999,0,1.0,video,3275.1456939029567,0.3890757846006197,1.2,mm1
topology_218_t04,218,4,8.0,1.0374999999999999,1,2.312208302844488,web,4281.179811933896,0.45628525134669,1.2,mm1
topology_218_t05,218,5,10.0,1.1198557158514988,0,1.0,web,1931.7986989375436,0.28587923375749646,1.2,mm1
topology_218_t06,218,6,12.0,1.15,0,1.0,bulk,5239.037423630087,0.5051812889301746,1.2,mm1
topology_218_t07,218,7,14.0,1.1198557158514988,0,1.0,video,3932.4124378123242,0.4337367786221669,1.2,mm1
topology_218_t08,218,8,16.0,1.0375,0,1.0,video,3597.000557230318,0.41084002676520465,1.2,mm1
topology_218_t09,218,9,18.0,0.925,0,1.0,video,3313.2973564494796,0.3929982383042072,1.2,mm1
topology_218_t10,218,10,20.0,0.8124999999999999,0,1.0,web,1436.584282447242,0.2394886595706957,1.2,mm1
topology_218_t11,218,11,22.0,0.7301442841485013,0,1.0,video,2596.6361738008686,0.34085602187388025,1.2,mm1
