snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_488_t00,488,0,0.0,0.7,0,1.0,bulk,6813.259697485444,0.3871086318890824,1.2,mm1
topology_488_t01,488,1,2.0,0.7301442841485013,1,3.34983247453913,web,9314.410095034928,0.4798044435547649,1.2,mm1
topology_488_t02,488,2,4.0,0.8125,0,1.0,video,6061.514707092376,0.3542205230180947,1.2,mm1
topology_488_t03,488,3,6.0,0.9249999999999999,0,1.0,video,6946.526584154984,0.39244201132529444,1.2,mm1
topology_488_t04,488,4,8.0,1.0374999999999999,1,2.2507849813044647,web,8864.252416396785,0.4676017458277988,1.2,mm1
topology_488_t05,488,5,10.0,1.1198557158514988,0,1.0,web,4192.770235685442,0.265346234596806,1.2,mm1
topology_488_t06,488,6,12.0,1.15,0,1.0,bulk,10769.10403111828,0.5217960872073305,1.2,mm1
topology_488_t07,488,7,14.0,1.1198557158514988,0,1.0,web,4184.010179796603,0.26374449998180033,1.2,mm1
topology_488_t08,488,8,16.0,1.0375,0,1.0,web,3850.289978003676,0.24701017649332388,1.2,mm1
topology_488_t09,488,9,18.0,0.925,0,1.0,video,6898.934862885062,0.3893469488420978,1.2,mm1
topology_488_t10,488,10,20.0,0.8124999999999999,0,1.0,video,6093.314847287655,0.3545092586519186,1.2,mm1
topology_488_t11,488,11,22.0,0.7301442841485013,0,1.0,video,5455.462320938301,0.32600249447320484,1.2,mm1
