snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_240_t00,240,0,0.0,0.7,0,1.0,web,228.79089483134584,0.07914550219607276,1.2,mm1
topology_240_t01,240,1,2.0,0.7301442841485013,0,1.0,web,225.7491712512414,0.07796320462524103,1.151511604358261,mm1
topology_240_t02,240,2,4.0,0.8125,0,1.0,web,261.4673529115619,0.08940860264341946,1.2,mm1
topology_240_t03,240,3,6.0,0.9249999999999999,0,1.0,video,589.305710509594,0.1613540732326661,1.2,mm1
topology_240_t04,240,4,8.0,1.0374999999999999,0,1.0,web,322.9059092530917,0.1022682103259076,1.2,mm1
topology_240_t05,240,5,10.0,1.1198557158514988,1,2.8888389445919214,bulk,2549.735354288782,0.3928287297899218,1.2,mm1
topology_240_t06,240,6,12.0,1.15,0,1.0,web,373.63828520129493,0.11844880758790002,1.2,mm1
topology_240_t07,240,7,14.0,1.1198557158514988,0,1.0,web,360.86786171493645,0.1090449803043735,1.2,mm1
topology_240_t08,240,8,16.0,1.0375,0,1.0,web,318.63413170982074,0.10519652120373797,1.2,mm1
topology_240_t09,240,9,18.0,0.925,0,1.0,web,310.7886805169171,0.10261057024056579,1.2,mm1
topology_240_t10,240,10,20.0,0.8124999999999999,1,3.2690663752510116,video,1727.917003161142,0.3161905688685543,1.2,mm1
topology_240_t11,240,11,22.0,0.7301442841485013,0,1.0,web,242.92691637849765,0.08240020106203022,1.1936115027537382,mm1
