snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_223_t00,223,0,0.0,0.7,0,1.0,web,4256.068129109315,0.16840797892223636,1.2,mm1
topology_223_t01,223,1,2.0,0.7301442841485013,0,1.0,web,4429.0906010424405,0.17278004761492025,1.2,mm1
topology_223_t02,223,2,4.0,0.8125,0,1.0,web,4846.934717711865,0.18564971614288084,1.2,mm1
topology_223_t03,223,3,6.0,0.9249999999999999,1,2.183371845159681,video,24345.84334789892,0.5278461274084713,1.2,mm1
topology_223_t04,223,4,8.0,1.0374999999999999,0,1.0,web,6340.109152424979,0.22476051238418757,1.2,mm1
topology_223_t05,223,5,10.0,1.1198557158514988,0,1.0,video,13582.615845968361,0.381868966690596,1.2,mm1
topology_223_t06,223,6,12.0,1.15,0,1.0,web,6951.688843038541,0.2409885477715476,1.2,mm1
topology_223_t07,223,7,14.0,1.1198557158514988,0,1.0,video,13589.383593834114,0.38194031571248976,1.2,mm1
topology_223_t08,223,8,16.0,1.0375,0,1.0,web,6291.829240966414,0.2245703494487421,1.2,mm1
topology_223_t09,223,9,18.0,0.925,0,1.0,web,5619.42211574377,0.2059731718719814,1.2,mm1
topology_223_t10,223,10,20.0,0.8124999999999999,0,1.0,web,4927.929708460824,0.18704195210764527,1.2,mm1
topology_223_t11,223,11,22.0,0.7301442841485013,1,3.1878996323937203,bulk,34620.946533652736,0.6181812683576817,1.2,mm1
