snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_121_t00,121,0,0.0,0.7,0,1.0,web,175.01624005388518,0.14371808854138385,1.2,mm1
topology_121_t01,121,1,2.0,0.7301442841485013,0,1.0,video,373.7589455046022,0.25287202266175696,1.2,mm1
topology_121_t02,121,2,4.0,0.8125,0,1.0,web,211.00349684938573,0.16530178145664093,1.2,mm1
topology_121_t03,121,3,6.0,0.9249999999999999,0,1.0,video,502.5866937799565,0.3151411299858319,1.2,mm1
topology_121_t04,121,4,8.0,1.0374999999999999,0,1.0,web,274.46242663756607,0.20159631711675802,1.2,mm1
topology_121_t05,121,5,10.0,1.1198557158514988,0,1.0,web,272.7747082740026,0.21100719870172036,1.2,mm1
topology_121_t06,121,6,12.0,1.15,0,1.0,web,308.76370677884086,0.22699599725725628,1.2,mm1
topology_121_t07,121,7,14.0,1.1198557158514988,0,1.0,web,281.24114291984165,0.20462210355501065,1.2,mm1
topology_121_t08,121,8,16.0,1.0375,0,1.0,web,263.3378352659703,0.198984395047785,1.2,mm1
topology_121_t09,121,9,18.0,0.925,0,1.0,web,225.77374037104258,0.17764509172454682,1.2,mm1
topology_121_t10,121,10,20.0,0.8124999999999999,0,1.0,video,406.0421091069435,0.26932536713330124,1.2,mm1
topology_121_t11,121,11,22.0,0.7301442841485013,0,1.0,video,372.6113208344542,0.25807440317068264,1.2,mm1
