snapshot_id,topology_id,timestep,source,target,demand_mbps,path_hops,e2e_latency_ms,path_bottleneck_count
topology_398_t00,398,0,0,1,0.5832257217164146,1,6.995558375621534,0
topology_398_t00,398,0,0,2,0.7520532869095308,2,6.46473693195558,0
topology_398_t00,398,0,0,3,0.29522774610769237,1,2.7998495858851236,0
topology_398_t00,398,0,0,4,0.707696531806961,2,54.19740319275333,1
topology_398_t00,398,0,0,5,0.37927124239203674,4,13.721172540460449,0
topology_398_t00,398,0,0,6,1.5383073450059932,3,11.626077636625197,0
topology_398_t00,398,0,0,7,0.2646688800438714,2,9.873545617525998,0
topology_398_t00,398,0,0,8,0.7119025550814577,1,7.045941473439864,0
topology_398_t00,398,0,0,9,2.3196212961026004,2,47.5319374531763,1
topology_398_t00,398,0,0,10,1.444115927292588,3,51.112010205837095,1
topology_398_t00,398,0,0,11,0.4614440938424107,4,54.43584832015578,1
topology_398_t00,398,0,0,12,0.6630336867583286,3,52.87180113949371,1
topology_398_t00,398,0,0,13,0.31149741312528473,4,57.44702166819876,1
topology_398_t00,398,0,0,14,0.08362101985107341,5,61.63060804000216,1
topology_398_t00,398,0,0,15,0.558551699835357,4,97.49722383439945,2
topology_398_t00,398,0,0,16,1.314952975401992,3,95.4951521337733,2
topology_398_t00,398,0,0,17,0.48068834564649976,4,62.34687029713415,1
topology_398_t00,398,0,0,18,0.597869211671088,5,63.31431843624254,1
topology_398_t00,398,0,0,19,0.6810234699624933,6,69.4502111479019,1
topology_398_t00,398,0,0,20,0.35875657254339016,7,73.31403720215638,1
topology_398_t00,398,0,0,21,0.5491471225298342,8,76.25751619902624,1
topology_398_t00,398,0,0,22,0.4777007608945587,9,77.85080397407584,1
topology_398_t00,398,0,0,23,1.10987084700921,9,75.39690455357089,1
topology_398_t00,398,0,0,24,0.39113575979215565,8,73.21882082856192,1
topology_398_t00,398,0,0,25,0.3512724404104019,7,70.49735954308964,1
topology_398_t00,398,0,0,26,0.2153757389985577,6,65.6042824053211,1
topology_398_t00,398,0,0,27,0.38610855179949966,5,63.46498230113475,1
topology_398_t00,398,0,0,28,1.2693109583232427,4,61.93833327119237,1
topology_398_t00,398,0,0,29,1.6396428618088115,3,57.394488932098604,1
topology_398_t00,398,0,0,30,0.13462814149816463,7,165.35378255073002,3
topology_398_t00,398,0,0,31,0.7783144164822574,8,166.78211051581565,3
topology_398_t00,398,0,0,32,0.5470664720194206,7,161.42370109706872,3
topology_398_t00,398,0,0,33,1.5962896717470156,6,158.23681936330962,3
topology_398_t00,398,0,0,34,0.4241305532806575,5,155.87125917473068,3
topology_398_t00,398,0,0,35,0.9805566725677661,6,162.22346183529896,3
topology_398_t00,398,0,0,36,1.4501544955132921,8,212.9291500611285,4
topology_398_t00,398,0,0,37,0.27846322305826327,9,215.62400380750657,4
topology_398_t00,398,0,0,38,0.37444806298682953,8,218.48148390108503,4
topology_398_t00,398,0,0,39,1.16200650837133,9,221.14211260372397,4
topology_398_t00,398,0,0,40,0.3085991412848844,10,226.69388674142266,4
topology_398_t00,398,0,0,41,0.45696032082304705,10,220.7685570237756,4
topology_398_t00,398,0,0,42,0.6868294530210081,9,217.31217069842924,4
topology_398_t00,398,0,0,43,2.0746465372348575,8,215.09770484421097,4
topology_398_t00,398,0,0,44,0.39791311490903425,7,211.07949015074297,4
topology_398_t00,398,0,1,0,0.28603874140649854,1,6.995558375621534,0
topology_398_t00,398,0,1,2,0.4272297260710618,1,4.130491325813256,0
