snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_169_t00,169,0,0.0,0.7,0,1.0,web,3800.096494273075,0.18886585855597432,1.2,mm1
topology_169_t01,169,1,2.0,0.7301442841485013,0,1.0,bulk,9878.316948440834,0.3345212876696592,1.2,mm1
topology_169_t02,169,2,4.0,0.8125,0,1.0,video,8792.472402276617,0.31342342789280575,1.2,mm1
topology_169_t03,169,3,6.0,0.9249999999999999,0,1.0,bulk,12116.467782896612,0.3766975480248823,1.2,mm1
topology_169_t04,169,4,8.0,1.0374999999999999,1,3.2353734229189786,web,18133.82466196744,0.462777568267783,1.2,mm1
topology_169_t05,169,5,10.0,1.1198557158514988,0,1.0,web,6051.710468766412,0.25302464076007397,1.2,mm1
topology_169_t06,169,6,12.0,1.15,0,1.0,web,6217.898076885608,0.25746740539956064,1.2,mm1
topology_169_t07,169,7,14.0,1.1198557158514988,0,1.0,web,6098.087841823979,0.25393403062306014,1.2,mm1
topology_169_t08,169,8,16.0,1.0375,0,1.0,web,5592.119454243119,0.24047010117450313,1.2,mm1
topology_169_t09,169,9,18.0,0.925,0,1.0,web,4982.863966041866,0.22406841935216115,1.2,mm1
topology_169_t10,169,10,20.0,0.8124999999999999,0,1.0,web,4393.906822853691,0.20651053990113288,1.2,mm1
topology_169_t11,169,11,22.0,0.7301442841485013,0,1.0,web,3938.0448998606144,0.1932791656021065,1.2,mm1
