snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_411_t00,411,0,0.0,0.7,0,1.0,web,612.3292862627482,0.2945322717699734,1.2,mm1
topology_411_t01,411,1,2.0,0.7301442841485013,0,1.0,web,635.7952051854338,0.30397208175323964,1.2,mm1
topology_411_t02,411,2,4.0,0.8125,0,1.0,web,743.8699860689088,0.3328735457633163,1.2,mm1
topology_411_t03,411,3,6.0,0.9249999999999999,0,1.0,web,860.6086679307011,0.3606854690625508,1.2,mm1
topology_411_t04,411,4,8.0,1.0374999999999999,0,1.0,web,926.9404845868467,0.37403066050710687,1.2,mm1
topology_411_t05,411,5,10.0,1.1198557158514988,0,1.0,web,1041.9661005397097,0.3962365085187786,1.2,mm1
topology_411_t06,411,6,12.0,1.15,0,1.0,web,1048.5916109429836,0.4002087523031848,1.2,mm1
topology_411_t07,411,7,14.0,1.1198557158514988,0,1.0,web,988.2650131472294,0.38650001204533296,1.2,mm1
topology_411_t08,411,8,16.0,1.0375,0,1.0,web,954.5332801432298,0.3833618775425654,1.2,mm1
topology_411_t09,411,9,18.0,0.925,0,1.0,web,824.4987038523606,0.3569110098927924,1.2,mm1
topology_411_t10,411,10,20.0,0.8124999999999999,1,2.6431233317196403,video,3830.085954931001,0.7370285071045523,1.2,mm1
topology_411_t11,411,11,22.0,0.7301442841485013,0,1.0,bulk,1610.6897671498216,0.5126048194844031,1.2,mm1
