snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_076_t00,76,0,0.0,0.7,0,1.0,web,1140.981297166797,0.19738759899168273,1.2,mm1
topology_076_t01,76,1,2.0,0.7301442841485013,0,1.0,video,2342.8819766940524,0.31927853381686755,1.2,mm1
topology_076_t02,76,2,4.0,0.8125,0,1.0,web,1323.272799285085,0.21658644138170252,1.2,mm1
topology_076_t03,76,3,6.0,0.9249999999999999,0,1.0,video,2987.2518417658257,0.37893183100481964,1.2,mm1
topology_076_t04,76,4,8.0,1.0374999999999999,0,1.0,bulk,4117.471071204243,0.467512520397773,1.2,mm1
topology_076_t05,76,5,10.0,1.1198557158514988,0,1.0,bulk,4685.235850496183,0.5054349382635502,1.2,mm1
topology_076_t06,76,6,12.0,1.15,0,1.0,video,3684.6416726007046,0.4343785212770879,1.2,mm1
topology_076_t07,76,7,14.0,1.1198557158514988,0,1.0,web,1828.1765378920209,0.2680350467480445,1.2,mm1
topology_076_t08,76,8,16.0,1.0375,0,1.0,web,1668.2348769605082,0.2490171367479694,1.2,mm1
topology_076_t09,76,9,18.0,0.925,0,1.0,video,2979.677155302561,0.37695733796367137,1.2,mm1
topology_076_t10,76,10,20.0,0.8124999999999999,0,1.0,video,2599.3207546023323,0.3406922366690074,1.2,mm1
topology_076_t11,76,11,22.0,0.7301442841485013,0,1.0,bulk,2932.4521927317937,0.3758710187133866,1.2,mm1
