snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_445_t00,445,0,0.0,0.7,0,1.0,video,6159.873924204314,0.3207222396444676,1.2,mm1
topology_445_t01,445,1,2.0,0.7301442841485013,0,1.0,bulk,8177.906728276474,0.3946142889903874,1.2,mm1
topology_445_t02,445,2,4.0,0.8125,0,1.0,web,3536.8742113325006,0.20931762733515863,1.2,mm1
topology_445_t03,445,3,6.0,0.9249999999999999,0,1.0,web,4032.828114778533,0.23387941262543632,1.2,mm1
topology_445_t04,445,4,8.0,1.0374999999999999,0,1.0,web,4589.447271928632,0.2597610770163384,1.2,mm1
topology_445_t05,445,5,10.0,1.1198557158514988,0,1.0,bulk,11914.783166273823,0.49816727014309997,1.2,mm1
topology_445_t06,445,6,12.0,1.15,1,2.1097846271130263,bulk,26938.307962335253,0.7778696420188138,1.2,mm1
topology_445_t07,445,7,14.0,1.1198557158514988,1,2.845485121264895,bulk,34772.30212443004,0.8425065499924869,1.2,mm1
topology_445_t08,445,8,16.0,1.0375,0,1.0,web,4628.178769099332,0.26015597526578127,1.2,mm1
topology_445_t09,445,9,18.0,0.925,0,1.0,video,8291.494351859723,0.39910484935386986,1.2,mm1
topology_445_t10,445,10,20.0,0.8124999999999999,0,1.0,bulk,8985.607938314679,0.41537597589082315,1.2,mm1
topology_445_t11,445,11,22.0,0.7301442841485013,0,1.0,web,3275.5101830615986,0.19710245976368526,1.2,mm1
