snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_455_t00,455,0,0.0,0.7,0,1.0,video,2952.79730874943,0.5796706123471694,1.2,mm1
topology_455_t01,455,1,2.0,0.7301442841485013,0,1.0,web,1541.8798180602762,0.42481247588211013,1.2,mm1
topology_455_t02,455,2,4.0,0.8125,0,1.0,bulk,4219.931861733397,0.7059685693993014,1.2,mm1
topology_455_t03,455,3,6.0,0.9249999999999999,0,1.0,video,3869.3709973972504,0.6655276308273801,1.2,mm1
topology_455_t04,455,4,8.0,1.0374999999999999,0,1.0,web,2143.581565928866,0.4971315930202068,1.2,mm1
topology_455_t05,455,5,10.0,1.1198557158514988,0,1.0,bulk,6073.89773041095,0.8030886482690484,1.2,mm1
topology_455_t06,455,6,12.0,1.15,0,1.0,web,2429.8432051315385,0.5248819768386906,1.2,mm1
topology_455_t07,455,7,14.0,1.1198557158514988,0,1.0,web,2300.149479711116,0.5100175326886649,1.2,mm1
topology_455_t08,455,8,16.0,1.0375,0,1.0,bulk,5639.64070108328,0.787116938385413,1.2,mm1
topology_455_t09,455,9,18.0,0.925,0,1.0,bulk,4813.744806968681,0.7310908116818635,1.2,mm1
topology_455_t10,455,10,20.0,0.8124999999999999,0,1.0,web,1695.8352766498947,0.4476743905800621,1.2,mm1
topology_455_t11,455,11,22.0,0.7301442841485013,1,3.044359106844942,bulk,11771.763520422704,0.9841800357244695,1.2,mm1
