snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_048_t00,48,0,0.0,0.7,0,1.0,web,4960.5324595146285,0.20712539254184795,1.2,mm1
topology_048_t01,48,1,2.0,0.7301442841485013,0,1.0,video,10136.248638051056,0.3223151334996675,1.2,mm1
topology_048_t02,48,2,4.0,0.8125,0,1.0,bulk,13778.367259693234,0.3768382794959395,1.2,mm1
topology_048_t03,48,3,6.0,0.9249999999999999,0,1.0,web,6562.012617430012,0.24767705761108122,1.2,mm1
topology_048_t04,48,4,8.0,1.0374999999999999,0,1.0,web,7324.731325420586,0.2656112276107474,1.2,mm1
topology_048_t05,48,5,10.0,1.1198557158514988,0,1.0,web,7970.1133285677615,0.2814089157518382,1.2,mm1
topology_048_t06,48,6,12.0,1.15,0,1.0,bulk,19870.79751260167,0.4568097440246626,1.2,mm1
topology_048_t07,48,7,14.0,1.1198557158514988,0,1.0,web,7928.0060399487365,0.2804263892558581,1.2,mm1
topology_048_t08,48,8,16.0,1.0375,0,1.0,video,14518.92712004386,0.38881837239238853,1.2,mm1
topology_048_t09,48,9,18.0,0.925,0,1.0,web,6501.026235097574,0.24612690321435485,1.2,mm1
topology_048_t10,48,10,20.0,0.8124999999999999,0,1.0,video,11269.653153550395,0.3410810291184682,1.2,mm1
topology_048_t11,48,11,22.0,0.7301442841485013,0,1.0,web,5179.254964490936,0.2128974451585343,1.2,mm1
