snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_157_t00,157,0,0.0,0.7,0,1.0,video,2147.9577443085423,0.16363307873217686,1.2,mm1
topology_157_t01,157,1,2.0,0.7301442841485013,0,1.0,video,2263.625791585915,0.169236057376668,1.2,mm1
topology_157_t02,157,2,4.0,0.8125,0,1.0,bulk,3191.6306006358773,0.20590886773122596,1.2,mm1
topology_157_t03,157,3,6.0,0.9249999999999999,0,1.0,web,1462.8042110560295,0.13300572259227603,1.2,mm1
topology_157_t04,157,4,8.0,1.0374999999999999,0,1.0,web,1626.1311168639427,0.14185319945573438,1.2,mm1
topology_157_t05,157,5,10.0,1.1198557158514988,0,1.0,bulk,4217.797771185518,0.241914735554461,1.2,mm1
topology_157_t06,157,6,12.0,1.15,1,2.2720671406521706,web,4043.102537635891,0.23764372741410753,1.2,mm1
topology_157_t07,157,7,14.0,1.1198557158514988,0,1.0,video,3462.325206914856,0.21469838350955903,1.2,mm1
topology_157_t08,157,8,16.0,1.0375,0,1.0,web,1609.1443251362016,0.14140654536594296,1.2,mm1
topology_157_t09,157,9,18.0,0.925,0,1.0,web,1452.5800567098727,0.13284508149670868,1.2,mm1
topology_157_t10,157,10,20.0,0.8124999999999999,0,1.0,web,1265.4787681484677,0.12255131387901831,1.2,mm1
topology_157_t11,157,11,22.0,0.7301442841485013,0,1.0,video,2285.297352947481,0.16924156565406245,1.2,mm1
