snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_041_t00,41,0,0.0,0.7,0,1.0,web,3514.6814773540937,0.21037504664462264,1.2,mm1
topology_041_t01,41,1,2.0,0.7301442841485013,0,1.0,video,7235.90810592596,0.33707096005875387,1.2,mm1
topology_041_t02,41,2,4.0,0.8125,0,1.0,bulk,10020.577337982792,0.4114200189714813,1.2,mm1
topology_041_t03,41,3,6.0,0.9249999999999999,0,1.0,web,4648.704347947396,0.25328981705289344,1.2,mm1
topology_041_t04,41,4,8.0,1.0374999999999999,0,1.0,web,5168.697778338321,0.27216217293757317,1.2,mm1
topology_041_t05,41,5,10.0,1.1198557158514988,0,1.0,video,11091.691510599318,0.43175192304964216,1.2,mm1
topology_041_t06,41,6,12.0,1.15,0,1.0,bulk,14554.55150483288,0.5001354167997728,1.2,mm1
topology_041_t07,41,7,14.0,1.1198557158514988,0,1.0,video,11220.125791526705,0.4356320848574139,1.2,mm1
topology_041_t08,41,8,16.0,1.0375,0,1.0,web,5215.5584992975955,0.27534338995170704,1.2,mm1
topology_041_t09,41,9,18.0,0.925,0,1.0,web,4626.513163620934,0.25246072023011584,1.2,mm1
topology_041_t10,41,10,20.0,0.8124999999999999,1,3.298813800151095,bulk,33166.02373535519,0.6967810126658889,1.2,mm1
topology_041_t11,41,11,22.0,0.7301442841485013,0,1.0,web,3650.7223147328255,0.2146800429739961,1.2,mm1
