snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_366_t00,366,0,0.0,0.7,0,1.0,web,920.2171387175035,0.3114876881039857,1.2,mm1
topology_366_t01,366,1,2.0,0.7301442841485013,0,1.0,web,982.4751344030224,0.3211964700700362,1.2,mm1
topology_366_t02,366,2,4.0,0.8125,0,1.0,web,1106.1141338795017,0.35066532002704937,1.2,mm1
topology_366_t03,366,3,6.0,0.9249999999999999,0,1.0,bulk,3038.315217226739,0.6883651377931505,1.2,mm1
topology_366_t04,366,4,8.0,1.0374999999999999,0,1.0,bulk,3556.417912808325,0.7462651605986842,1.2,mm1
topology_366_t05,366,5,10.0,1.1198557158514988,0,1.0,web,1488.1887330698798,0.42191190216384244,1.2,mm1
topology_366_t06,366,6,12.0,1.15,1,2.16528876419211,web,3305.3802990101685,0.7142899623834227,1.2,mm1
topology_366_t07,366,7,14.0,1.1198557158514988,0,1.0,web,1529.8844158663146,0.4389641525534193,1.2,mm1
topology_366_t08,366,8,16.0,1.0375,0,1.0,web,1354.449975522327,0.4011728285116981,1.2,mm1
topology_366_t09,366,9,18.0,0.925,0,1.0,bulk,3049.2186161840764,0.6948452439658065,1.2,mm1
topology_366_t10,366,10,20.0,0.8124999999999999,0,1.0,video,2170.526335580834,0.5525520686111715,1.2,mm1
topology_366_t11,366,11,22.0,0.7301442841485013,0,1.0,web,979.826508450353,0.32261567748514836,1.2,mm1
