snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_207_t00,207,0,0.0,0.7,1,3.3653902110233247,web,1012.9282091680333,0.5643185901840856,1.2,mm1
topology_207_t01,207,1,2.0,0.7301442841485013,0,1.0,web,318.5788765025577,0.3046271739751601,1.2,mm1
topology_207_t02,207,2,4.0,0.8125,0,1.0,web,336.41927645311074,0.31568196830703005,1.2,mm1
topology_207_t03,207,3,6.0,0.9249999999999999,0,1.0,web,422.38991969515695,0.3771213515691723,1.2,mm1
topology_207_t04,207,4,8.0,1.0374999999999999,0,1.0,video,931.7100140268304,0.5457894600820626,1.2,mm1
topology_207_t05,207,5,10.0,1.1198557158514988,0,1.0,web,487.9884750295563,0.409786802769288,1.2,mm1
topology_207_t06,207,6,12.0,1.15,0,1.0,bulk,1163.3398172601646,0.6075832917136579,1.2,mm1
topology_207_t07,207,7,14.0,1.1198557158514988,0,1.0,web,499.93684078251613,0.40648394734756294,1.2,mm1
topology_207_t08,207,8,16.0,1.0375,0,1.0,video,910.9560082865751,0.5334472848761332,1.2,mm1
topology_207_t09,207,9,18.0,0.925,0,1.0,web,402.153402158131,0.35846455885432954,1.2,mm1
topology_207_t10,207,10,20.0,0.8124999999999999,0,1.0,video,739.4358820562361,0.49977103423777114,1.2,mm1
topology_207_t11,207,11,22.0,0.7301442841485013,0,1.0,video,641.6312085193892,0.46711407445659486,1.2,mm1
