snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_255_t00,255,0,0.0,0.7,0,1.0,bulk,194.3605784961939,0.17948957037567387,0.8561500270377312,mm1
topology_255_t01,255,1,2.0,0.7301442841485013,0,1.0,web,72.38817469528476,0.06939852995884974,0.23897898078914417,mm1
topology_255_t02,255,2,4.0,0.8125,0,1.0,web,78.21092874794621,0.07191387989009096,0.27681060232323457,mm1
topology_255_t03,255,3,6.0,0.9249999999999999,1,3.2818662892993764,video,632.253729790642,0.494789915912657,1.2,mm1
topology_255_t04,255,4,8.0,1.0374999999999999,0,1.0,bulk,226.42612600037438,0.21819945280011338,0.9156180979742294,mm1
topology_255_t05,255,5,10.0,1.1198557158514988,0,1.0,video,241.4848475080782,0.2194657524703487,0.9264546213808111,mm1
topology_255_t06,255,6,12.0,1.15,0,1.0,web,121.2157834793174,0.11622234369880474,0.491405359180312,mm1
topology_255_t07,255,7,14.0,1.1198557158514988,1,2.8747238477940176,web,348.6797200062573,0.33407893189241733,1.2,mm1
topology_255_t08,255,8,16.0,1.0375,0,1.0,video,210.53386121198216,0.20139452588761128,0.6863678111519885,mm1
topology_255_t09,255,9,18.0,0.925,0,1.0,video,179.7357443923882,0.17384747637864736,0.7313274026652036,mm1
topology_255_t10,255,10,20.0,0.8124999999999999,0,1.0,bulk,267.7704614590799,0.237677790441854,1.045179435931441,mm1
topology_255_t11,255,11,22.0,0.7301442841485013,0,1.0,bulk,140.48787953716572,0.14557412698706798,0.5234970490533429,mm1
