snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_189_t00,189,0,0.0,0.7,0,1.0,video,4894.850355569368,0.18624264562699874,1.2,mm1
topology_189_t01,189,1,2.0,0.7301442841485013,0,1.0,video,5076.8687304694595,0.19094817586034765,1.2,mm1
topology_189_t02,189,2,4.0,0.8125,0,1.0,web,2873.125193108348,0.1266172050857245,1.2,mm1
topology_189_t03,189,3,6.0,0.9249999999999999,0,1.0,video,6374.255928993997,0.22513739720906514,1.2,mm1
topology_189_t04,189,4,8.0,1.0374999999999999,0,1.0,web,3562.965575150124,0.14811685221930737,1.2,mm1
topology_189_t05,189,5,10.0,1.1198557158514988,0,1.0,web,3869.0903832279582,0.15725264089774735,1.2,mm1
topology_189_t06,189,6,12.0,1.15,0,1.0,video,7981.04100773107,0.2655993745154317,1.2,mm1
topology_189_t07,189,7,14.0,1.1198557158514988,0,1.0,web,3921.131925798688,0.1588380825745117,1.2,mm1
topology_189_t08,189,8,16.0,1.0375,1,2.586867941534505,web,9298.11756817043,0.2971408765505495,1.2,mm1
topology_189_t09,189,9,18.0,0.925,0,1.0,web,3226.20767412822,0.13833160019614887,1.2,mm1
topology_189_t10,189,10,20.0,0.8124999999999999,0,1.0,web,2840.1233289534375,0.1252007593759967,1.2,mm1
topology_189_t11,189,11,22.0,0.7301442841485013,0,1.0,bulk,6478.33748427774,0.2243755702586719,1.2,mm1
