snapshot_id,topology_id,timestep,source,target,demand_mbps,path_hops,e2e_latency_ms,path_bottleneck_count
topology_111_t00,111,0,0,1,0.2309058911572167,1,5.013415881677298,0
topology_111_t00,111,0,0,2,0.27248422124433946,1,5.266226573394734,0
topology_111_t00,111,0,0,3,0.10993196992616494,1,6.294781424167438,0
topology_111_t00,111,0,0,4,0.22252939860156415,1,3.195216025013704,0
topology_111_t00,111,0,0,5,0.3406576752413353,2,4.539958315403489,0
topology_111_t00,111,0,0,6,0.969087931382585,3,54.78838504775473,1
topology_111_t00,111,0,0,7,0.472132001951936,3,54.049518790563596,1
topology_111_t00,111,0,0,8,0.4034115866380146,2,52.115674565527264,1
topology_111_t00,111,0,0,9,0.3996152515569905,4,56.57883200122939,1
topology_111_t00,111,0,0,10,0.3511518476857504,3,14.135585706238691,0
topology_111_t00,111,0,0,11,0.8261079449699357,3,54.83497760063156,1
topology_111_t00,111,0,0,12,0.7590689825036862,4,88.50798596354959,2
topology_111_t00,111,0,0,13,0.08863641176355028,3,30.338884755815428,0
topology_111_t00,111,0,0,14,0.19024905081172466,4,84.72839935662883,2
topology_111_t00,111,0,0,15,0.5707620268495864,3,82.9197390189588,2
topology_111_t00,111,0,0,16,0.22034736283230086,5,87.1809080735678,2
topology_111_t00,111,0,0,17,0.3695870630139219,2,21.829346863200755,0
topology_111_t00,111,0,0,18,0.11330049980721818,5,86.52639040934088,2
topology_111_t00,111,0,0,19,0.2506396448085976,5,69.29903095294208,2
topology_111_t00,111,0,0,20,0.325323283860287,5,70.18127354348363,2
topology_111_t00,111,0,0,21,0.364062122277999,5,85.23333955321729,2
topology_111_t00,111,0,0,22,0.7580552114058424,3,71.8139471579974,1
topology_111_t00,111,0,0,23,0.40152068901584803,6,90.53109163066937,2
topology_111_t00,111,0,0,24,0.44147033130809876,5,131.15158024904798,3
topology_111_t00,111,0,0,25,0.4004916913959387,4,66.61010185236094,2
topology_111_t00,111,0,0,26,0.1109861766433941,6,88.58573159073529,2
topology_111_t00,111,0,0,27,0.4766196748728322,4,58.568555411440656,1
topology_111_t00,111,0,0,28,0.10113724231214127,4,59.11584304591346,1
topology_111_t00,111,0,0,29,0.1996068821951887,5,61.14917122530772,1
topology_111_t00,111,0,0,30,0.28074964002334984,3,54.16382312009141,1
topology_111_t00,111,0,0,31,0.25902029427797235,4,60.829847979392206,1
topology_111_t00,111,0,0,32,0.1629660507111599,5,62.64406631977095,1
topology_111_t00,111,0,0,33,0.19082362523842836,2,50.626542432207565,1
topology_111_t00,111,0,0,34,0.8429834452049543,4,61.20263086790803,1
topology_111_t00,111,0,0,35,0.2843668749169094,3,54.92744827739712,1
topology_111_t00,111,0,0,36,0.39675486785240666,6,64.28825503163223,1
topology_111_t00,111,0,0,37,0.3738357224276976,4,61.00122074871901,1
topology_111_t00,111,0,0,38,1.0019412584963843,4,60.5340526466299,1
topology_111_t00,111,0,1,0,0.8307025285460699,1,5.013415881677298,0
topology_111_t00,111,0,1,2,0.2484640173158523,1,1.8024773496986943,0
topology_111_t00,111,0,1,3,0.3857052955016051,1,2.9988122413992193,0
topology_111_t00,111,0,1,4,0.37998172338611774,2,2.9214000341472177,0
topology_111_t00,111,0,1,5,0.4639941160959866,1,4.640386638522862,0
topology_111_t00,111,0,1,6,0.23396456271383068,2,49.77496916607743,1
topology_111_t00,111,0,1,7,0.09217863855921903,2,49.0361029088863,1
topology_111_t00,111,0,1,8,0.29830234104365727,1,47.10225868384997,1
topology_111_t00,111,0,1,9,0.88414680633284,3,51.56541611955209,1
topology_111_t00,111,0,1,10,0.39626287238158364,2,50.50877107728642,1
topology_111_t00,111,0,1,11,0.5283141706015817,2,49.821561718954264,1
