snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_340_t00,340,0,0.0,0.7,0,1.0,web,664.4489573223068,0.24769074775048963,1.2,mm1
topology_340_t01,340,1,2.0,0.7301442841485013,0,1.0,video,1356.05072321955,0.37077583949375714,1.2,mm1
topology_340_t02,340,2,4.0,0.8125,0,1.0,bulk,1976.351991137522,0.45822473838613614,1.2,mm1
topology_340_t03,340,3,6.0,0.9249999999999999,0,1.0,bulk,2105.1737573668793,0.4703874227046342,1.2,mm1
topology_340_t04,340,4,8.0,1.0374999999999999,0,1.0,web,961.843264924652,0.3046545098032848,1.2,mm1
topology_340_t05,340,5,10.0,1.1198557158514988,0,1.0,web,1036.530243213023,0.3207353907143436,1.2,mm1
topology_340_t06,340,6,12.0,1.15,0,1.0,web,1075.8778068608246,0.3261046777785371,1.2,mm1
topology_340_t07,340,7,14.0,1.1198557158514988,0,1.0,web,1062.8798253513876,0.3252819266554476,1.2,mm1
topology_340_t08,340,8,16.0,1.0375,0,1.0,video,1949.0873181357479,0.45458873944340283,1.2,mm1
topology_340_t09,340,9,18.0,0.925,0,1.0,bulk,2199.2328471119235,0.50237208601782,1.2,mm1
topology_340_t10,340,10,20.0,0.8124999999999999,0,1.0,web,770.603328847453,0.27279903626879426,1.2,mm1
topology_340_t11,340,11,22.0,0.7301442841485013,0,1.0,web,688.5284536374157,0.25293528374046265,1.2,mm1
