snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_101_t00,101,0,0.0,0.7,0,1.0,bulk,1459.2960532413015,0.27589033578311756,1.2,mm1
topology_101_t01,101,1,2.0,0.7301442841485013,0,1.0,video,1249.6206333478763,0.24528103243492058,1.2,mm1
topology_101_t02,101,2,4.0,0.8125,0,1.0,video,1393.164552761787,0.2653390105702564,1.2,mm1
topology_101_t03,101,3,6.0,0.9249999999999999,0,1.0,bulk,1861.4809180952977,0.30657143017969524,1.2,mm1
topology_101_t04,101,4,8.0,1.0374999999999999,1,2.9178616681171996,web,2567.524434958327,0.36292020375754536,1.2,mm1
topology_101_t05,101,5,10.0,1.1198557158514988,0,1.0,web,947.5597211187537,0.20144869611778773,1.2,mm1
topology_101_t06,101,6,12.0,1.15,0,1.0,bulk,2520.5581617922708,0.36812754382673274,1.2,mm1
topology_101_t07,101,7,14.0,1.1198557158514988,0,1.0,bulk,2287.7620179403993,0.351259738484507,1.2,mm1
topology_101_t08,101,8,16.0,1.0375,0,1.0,web,858.5290952692417,0.1879429454749081,1.2,mm1
topology_101_t09,101,9,18.0,0.925,0,1.0,video,1624.2113000233403,0.29033004915688704,1.2,mm1
topology_101_t10,101,10,20.0,0.8124999999999999,0,1.0,bulk,1729.9839319769635,0.29851279615823323,1.2,mm1
topology_101_t11,101,11,22.0,0.7301442841485013,0,1.0,web,619.7877862578702,0.14930680211565944,1.2,mm1
