snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_113_t00,113,0,0.0,0.7,0,1.0,bulk,3757.6483970937506,0.13305832735273102,1.2,mm1
topology_113_t01,113,1,2.0,0.7301442841485013,0,1.0,bulk,4001.63696320506,0.1405691686617606,1.2,mm1
topology_113_t02,113,2,4.0,0.8125,0,1.0,bulk,4472.972136777935,0.15376502302866185,1.2,mm1
topology_113_t03,113,3,6.0,0.9249999999999999,0,1.0,web,2064.7440062575215,0.08500297322511532,1.2,mm1
topology_113_t04,113,4,8.0,1.0374999999999999,0,1.0,web,2300.819879671171,0.09180111602201323,1.2,mm1
topology_113_t05,113,5,10.0,1.1198557158514988,0,1.0,web,2523.7875549715736,0.09860389425909014,1.2,mm1
topology_113_t06,113,6,12.0,1.15,0,1.0,web,2541.9194013986375,0.09915050853762285,1.2,mm1
topology_113_t07,113,7,14.0,1.1198557158514988,0,1.0,web,2547.946738726855,0.09887920114459527,1.2,mm1
topology_113_t08,113,8,16.0,1.0375,0,1.0,web,2259.983084006163,0.09147249411398237,1.2,mm1
topology_113_t09,113,9,18.0,0.925,0,1.0,video,4072.4830718581193,0.1431216855134948,1.2,mm1
topology_113_t10,113,10,20.0,0.8124999999999999,1,1.984627942261321,bulk,8901.290841204755,0.26285761087010195,1.2,mm1
topology_113_t11,113,11,22.0,0.7301442841485013,0,1.0,video,3255.0762693760425,0.11980125478620028,1.2,mm1
