snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_428_t00,428,0,0.0,0.7,0,1.0,web,4821.806724344249,0.2741758365885784,1.2,mm1
topology_428_t01,428,1,2.0,0.7301442841485013,0,1.0,video,10016.10290675268,0.44843493169900317,1.2,mm1
topology_428_t02,428,2,4.0,0.8125,0,1.0,video,11075.041476026827,0.47333187813437805,1.2,mm1
topology_428_t03,428,3,6.0,0.9249999999999999,0,1.0,video,12688.952022478205,0.509574311879936,1.2,mm1
topology_428_t04,428,4,8.0,1.0374999999999999,0,1.0,web,7120.725610813939,0.36532569732794457,1.2,mm1
topology_428_t05,428,5,10.0,1.1198557158514988,0,1.0,bulk,18983.422014487565,0.6265467581877767,1.2,mm1
topology_428_t06,428,6,12.0,1.15,0,1.0,web,7828.535313660994,0.3867912209550762,1.2,mm1
topology_428_t07,428,7,14.0,1.1198557158514988,0,1.0,video,15345.473943231365,0.564898369341634,1.2,mm1
topology_428_t08,428,8,16.0,1.0375,0,1.0,web,7099.242720943108,0.36219550574615234,1.2,mm1
topology_428_t09,428,9,18.0,0.925,0,1.0,video,12700.342845243329,0.5074418078492877,1.2,mm1
topology_428_t10,428,10,20.0,0.8124999999999999,0,1.0,web,5528.302256666786,0.3014879349902838,1.2,mm1
topology_428_t11,428,11,22.0,0.7301442841485013,1,3.3978110934324173,video,33712.20582094929,0.7982223062090474,1.2,mm1
