snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_230_t00,230,0,0.0,0.7,0,1.0,video,4632.633155846641,0.2007433295358672,1.2,mm1
topology_230_t01,230,1,2.0,0.7301442841485013,0,1.0,video,4760.5566669872605,0.20403685694664567,1.2,mm1
topology_230_t02,230,2,4.0,0.8125,0,1.0,bulk,6626.041747501051,0.26167030392373786,1.2,mm1
topology_230_t03,230,3,6.0,0.9249999999999999,0,1.0,video,6122.239164704518,0.2450037096737619,1.2,mm1
topology_230_t04,230,4,8.0,1.0374999999999999,0,1.0,web,3433.221696627528,0.16227382287781242,1.2,mm1
topology_230_t05,230,5,10.0,1.1198557158514988,1,1.9079756578954343,bulk,17466.184026249102,0.5176383862823168,1.2,mm1
topology_230_t06,230,6,12.0,1.15,0,1.0,web,3847.89545518347,0.17659062397958683,1.2,mm1
topology_230_t07,230,7,14.0,1.1198557158514988,0,1.0,web,3690.9883211136976,0.17032861539550817,1.2,mm1
topology_230_t08,230,8,16.0,1.0375,0,1.0,web,3367.576038197368,0.160682978504295,1.2,mm1
topology_230_t09,230,9,18.0,0.925,0,1.0,bulk,7513.187236284088,0.28442405518853775,1.2,mm1
topology_230_t10,230,10,20.0,0.8124999999999999,0,1.0,web,2669.8039809097386,0.13509257900344543,1.2,mm1
topology_230_t11,230,11,22.0,0.7301442841485013,0,1.0,web,2366.334185990773,0.12420667364119845,1.2,mm1
