snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_408_t00,408,0,0.0,0.7,0,1.0,video,448.3731505725806,0.28744332774621467,1.2,mm1
topology_408_t01,408,1,2.0,0.7301442841485013,0,1.0,web,240.68468330559134,0.17983961613936106,1.2,mm1
topology_408_t02,408,2,4.0,0.8125,0,1.0,bulk,581.3562457670803,0.3370447113533866,1.2,mm1
topology_408_t03,408,3,6.0,0.9249999999999999,0,1.0,video,589.833421929988,0.3417974722436099,1.2,mm1
topology_408_t04,408,4,8.0,1.0374999999999999,0,1.0,video,659.4888355590772,0.36338053861814196,1.2,mm1
topology_408_t05,408,5,10.0,1.1198557158514988,0,1.0,web,358.6373645950005,0.2398285284740363,1.2,mm1
topology_408_t06,408,6,12.0,1.15,0,1.0,bulk,961.4466465713945,0.43361069745762787,1.2,mm1
topology_408_t07,408,7,14.0,1.1198557158514988,0,1.0,web,374.3215973908873,0.24962199756350983,1.2,mm1
topology_408_t08,408,8,16.0,1.0375,0,1.0,bulk,831.0447236824225,0.41095866307818035,1.2,mm1
topology_408_t09,408,9,18.0,0.925,0,1.0,web,284.51154222806167,0.20787298046817695,1.2,mm1
topology_408_t10,408,10,20.0,0.8124999999999999,0,1.0,video,516.3821518346562,0.31397686971225014,1.2,mm1
topology_408_t11,408,11,22.0,0.7301442841485013,0,1.0,web,239.41158338615824,0.18150575592931908,1.2,mm1
