snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_256_t00,256,0,0.0,0.7,0,1.0,bulk,3159.8417046588784,0.3859179381118985,1.2,mm1
topology_256_t01,256,1,2.0,0.7301442841485013,0,1.0,video,2710.440952223125,0.3574656647797235,1.2,mm1
topology_256_t02,256,2,4.0,0.8125,0,1.0,web,1514.8801588002173,0.25152898970641385,1.2,mm1
topology_256_t03,256,3,6.0,0.9249999999999999,0,1.0,video,3435.51105995082,0.4079395804177916,1.2,mm1
topology_256_t04,256,4,8.0,1.0374999999999999,0,1.0,bulk,4599.467377197506,0.48460951723344614,1.2,mm1
topology_256_t05,256,5,10.0,1.1198557158514988,0,1.0,web,2076.960850162422,0.30668303383791456,1.2,mm1
topology_256_t06,256,6,12.0,1.15,0,1.0,video,4252.583850227622,0.4622298926149794,1.2,mm1
topology_256_t07,256,7,14.0,1.1198557158514988,0,1.0,web,2129.4636219212603,0.31196265752803426,1.2,mm1
topology_256_t08,256,8,16.0,1.0375,1,2.6854564811922197,web,5330.867717777932,0.5256169407902385,1.2,mm1
topology_256_t09,256,9,18.0,0.925,0,1.0,video,3369.709619999038,0.40529712770324067,1.2,mm1
topology_256_t10,256,10,20.0,0.8124999999999999,0,1.0,web,1521.9500030817774,0.2555731525848592,1.2,mm1
topology_256_t11,256,11,22.0,0.7301442841485013,0,1.0,video,2731.4397329003386,0.3589699024136461,1.2,mm1
