snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_138_t00,138,0,0.0,0.7,0,1.0,web,2300.7306251616988,0.05419858254286492,1.2,mm1
topology_138_t01,138,1,2.0,0.7301442841485013,0,1.0,bulk,5995.586456938757,0.12388323750314452,1.2,mm1
topology_138_t02,138,2,4.0,0.8125,0,1.0,bulk,6766.35304009785,0.14135284950557025,1.2,mm1
topology_138_t03,138,3,6.0,0.9249999999999999,0,1.0,web,3080.1738958924116,0.070089997517241,1.2,mm1
topology_138_t04,138,4,8.0,1.0374999999999999,0,1.0,web,3465.877093793108,0.07780002076568998,1.2,mm1
topology_138_t05,138,5,10.0,1.1198557158514988,0,1.0,web,3727.2031662791874,0.08278801998018834,1.2,mm1
topology_138_t06,138,6,12.0,1.15,0,1.0,web,3809.261816569459,0.08485368257184817,1.2,mm1
topology_138_t07,138,7,14.0,1.1198557158514988,0,1.0,web,3721.337492083316,0.08273394268374983,1.2,mm1
topology_138_t08,138,8,16.0,1.0375,0,1.0,bulk,8339.86097264298,0.16382437275245731,1.2,mm1
topology_138_t09,138,9,18.0,0.925,0,1.0,web,3083.8562989527554,0.0702257267140613,1.2,mm1
topology_138_t10,138,10,20.0,0.8124999999999999,0,1.0,web,2722.233265921841,0.06269764105499637,1.2,mm1
topology_138_t11,138,11,22.0,0.7301442841485013,0,1.0,web,2417.7632098156087,0.0567637152203552,1.2,mm1
