snapshot_id,topology_id,timestep,edge_id,u,v,bandwidth_mbps,load_mbps,utilization,queue_length_pkts,latency_ms,propagation_delay_ms,link_reliability,cost_metric,is_bottleneck,is_inter_domain
topology_226_t00,226,0,0,0,1,761.7687940107228,51.884677808021905,0.06811079452972651,0.004978145796988316,6.278185771106698,6.278089824750138,0.997633995133246,6.934456958624832,0,False
topology_226_t00,226,0,1,0,2,665.2905954131846,79.14741616899268,0.11896668420487362,0.016064173393862045,4.021801852739394,4.021598887511072,0.9925428413174553,4.773150169683444,0,False
topology_226_t00,226,0,2,0,3,420.0617859926908,4.078185947683063,0.009708538323821785,9.517977285755655e-05,7.132572003733528,7.132548664980936,0.9811506800230143,8.322849750851908,0,False
topology_226_t00,226,0,3,0,4,254.9438734731522,1.8886015599219668,0.007407911138217067,5.528670644015383e-05,5.979262242497871,5.979232968612043,0.9641289852692171,7.940448953873419,0,False
topology_226_t00,226,0,4,0,5,404.7990375345504,3.1463799518247506,0.007772696227214228,6.0888071121236684e-05,2.5331181415205086,2.53309878973463,0.9692178354748017,3.7682795921527283,0,False
topology_226_t00,226,0,5,0,6,864.1785210564067,2.640802631138633,0.003055853121540685,9.366862055080004e-06,6.822689779539863,6.822686232564431,0.9911241915423755,7.401270388288157,0,False
topology_226_t00,226,0,6,0,8,733.107475813093,75.72189761919232,0.1032889448238252,0.011897484770858734,1.2650218214818432,1.2648647006866052,0.9636131823808809,1.9468929386955651,0,False
topology_226_t00,226,0,7,0,11,264.3840326043508,7.621861951497756,0.028828752918311936,0.0008557677107126843,4.784705247368842,4.7845929693302,0.9889147342175152,6.675781310300273,0,False
topology_226_t00,226,0,8,1,4,105.92516727626759,48.4163463394476,0.457080669159304,0.3848135924642909,4.03950229313259,4.031554283388807,0.9570035087071104,8.751867810918391,0,False
topology_226_t00,226,0,9,1,7,565.7183253456465,63.166432419906386,0.11165703776930423,0.014034325270174395,1.8594490248775826,1.8592268447617755,0.941309085773058,2.743058917365233,0,False
topology_226_t00,226,0,10,1,10,374.6041631344178,84.64312481111294,0.22595350810540984,0.06595855463433092,4.3869237976791045,4.386144542957808,0.9646793109695199,5.720886783450707,0,False
topology_226_t00,226,0,11,1,19,78.84089876782204,253.476260014924,1.2,198.00499999999982,42.507679894197096,3.5836092264331962,0.9967967103105365,9.925495326342409,1,True
topology_226_t00,226,0,12,3,4,581.32204439673,2.15980949319098,0.0037153407719680296,1.385523396751265e-05,7.898332832273808,7.898326417247848,0.9554715264786935,8.758434862849422,0,False
topology_226_t00,226,0,13,3,5,607.5039050522508,55.29603298271238,0.09102169142099,0.009114572076081375,5.978526984478595,5.978362152182598,0.9808228507911392,6.801402129114097,0,False
