snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_017_t00,17,0,0.0,0.7,0,1.0,video,7896.226762400538,0.09272224669673414,1.2,mm1
topology_017_t01,17,1,2.0,0.7301442841485013,0,1.0,web,4168.8462485760265,0.05242643707174667,1.2,mm1
topology_017_t02,17,2,4.0,0.8125,0,1.0,video,9216.37136504084,0.1061482349144928,1.2,mm1
topology_017_t03,17,3,6.0,0.9249999999999999,0,1.0,web,5271.880487504675,0.06480444102004136,1.2,mm1
topology_017_t04,17,4,8.0,1.0374999999999999,0,1.0,web,5891.132313863134,0.07172151487843527,1.2,mm1
topology_017_t05,17,5,10.0,1.1198557158514988,0,1.0,web,6445.201228310118,0.07752577069184695,1.2,mm1
topology_017_t06,17,6,12.0,1.15,0,1.0,web,6545.785708104946,0.07815747273325366,1.2,mm1
topology_017_t07,17,7,14.0,1.1198557158514988,0,1.0,web,6328.311419940248,0.07605523327959629,1.2,mm1
topology_017_t08,17,8,16.0,1.0375,0,1.0,web,5814.614454992313,0.07030655991664918,1.2,mm1
topology_017_t09,17,9,18.0,0.925,1,2.811080904356798,web,14936.380251026148,0.16222435039142533,1.2,mm1
topology_017_t10,17,10,20.0,0.8124999999999999,0,1.0,video,9167.518306540118,0.10590979897523825,1.2,mm1
topology_017_t11,17,11,22.0,0.7301442841485013,0,1.0,web,4120.600803742929,0.05216006181260554,1.2,mm1
