snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_426_t00,426,0,0.0,0.7,0,1.0,bulk,8550.720923729961,0.49508592265881246,1.2,mm1
topology_426_t01,426,1,2.0,0.7301442841485013,0,1.0,web,3661.2106163735352,0.3062815884566368,1.2,mm1
topology_426_t02,426,2,4.0,0.8125,0,1.0,web,4024.2452618632447,0.31948467657940666,1.2,mm1
topology_426_t03,426,3,6.0,0.9249999999999999,0,1.0,bulk,11640.982978540156,0.5835088891810641,1.2,mm1
topology_426_t04,426,4,8.0,1.0374999999999999,0,1.0,video,10315.088423913832,0.5531681018295138,1.2,mm1
topology_426_t05,426,5,10.0,1.1198557158514988,0,1.0,video,11057.987014832699,0.5669849964706712,1.2,mm1
topology_426_t06,426,6,12.0,1.15,0,1.0,video,11411.979212825907,0.5767474238387387,1.2,mm1
topology_426_t07,426,7,14.0,1.1198557158514988,0,1.0,bulk,14125.854733667798,0.6291531536220677,1.2,mm1
topology_426_t08,426,8,16.0,1.0375,0,1.0,web,5215.641664762469,0.37680467474847135,1.2,mm1
topology_426_t09,426,9,18.0,0.925,0,1.0,bulk,11221.592458547846,0.5719934630949574,1.2,mm1
topology_426_t10,426,10,20.0,0.8124999999999999,0,1.0,web,4052.9605046039055,0.3225723124433465,1.2,mm1
topology_426_t11,426,11,22.0,0.7301442841485013,0,1.0,web,3593.4739402013925,0.30107793299820357,1.2,mm1
