snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_266_t00,266,0,0.0,0.7,0,1.0,web,151.1534230684611,0.12259900679963971,1.2,mm1
topology_266_t01,266,1,2.0,0.7301442841485013,0,1.0,bulk,388.08606937910923,0.20076857018961647,1.2,mm1
topology_266_t02,266,2,4.0,0.8125,0,1.0,web,178.7623932209202,0.13733511418200223,1.2,mm1
topology_266_t03,266,3,6.0,0.9249999999999999,1,3.2243438082566875,bulk,1732.533651875815,0.47615181602766554,1.2,mm1
topology_266_t04,266,4,8.0,1.0374999999999999,0,1.0,web,215.21690966135273,0.15335346279178944,1.2,mm1
topology_266_t05,266,5,10.0,1.1198557158514988,0,1.0,web,227.74406312887578,0.15463856697912287,1.2,mm1
topology_266_t06,266,6,12.0,1.15,0,1.0,web,253.17328958077002,0.1649318391937555,1.2,mm1
topology_266_t07,266,7,14.0,1.1198557158514988,0,1.0,web,248.0133530430741,0.16546909522785225,1.2,mm1
topology_266_t08,266,8,16.0,1.0375,0,1.0,bulk,519.0511287768218,0.24213002700245617,1.2,mm1
topology_266_t09,266,9,18.0,0.925,0,1.0,web,206.1158533559858,0.14863673430895744,1.2,mm1
topology_266_t10,266,10,20.0,0.8124999999999999,1,1.9924761437342164,web,348.8513839123739,0.2006258905107767,1.2,mm1
topology_266_t11,266,11,22.0,0.7301442841485013,0,1.0,web,151.3898363949984,0.12130771393311685,1.2,mm1
