snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_128_t00,128,0,0.0,0.7,0,1.0,bulk,1737.8225853625004,0.2887254945770946,1.2,mm1
topology_128_t01,128,1,2.0,0.7301442841485013,0,1.0,video,1443.0557312568556,0.25206390612993324,1.2,mm1
topology_128_t02,128,2,4.0,0.8125,0,1.0,web,825.8540767831714,0.1825056664648229,1.2,mm1
topology_128_t03,128,3,6.0,0.9249999999999999,0,1.0,video,1835.9499484723165,0.293948776348924,1.2,mm1
topology_128_t04,128,4,8.0,1.0374999999999999,0,1.0,video,2060.9102391143288,0.31794504064715423,1.2,mm1
topology_128_t05,128,5,10.0,1.1198557158514988,0,1.0,web,1140.4683947409367,0.22135190041814934,1.2,mm1
topology_128_t06,128,6,12.0,1.15,0,1.0,bulk,2895.486315218216,0.3947695035976163,1.2,mm1
topology_128_t07,128,7,14.0,1.1198557158514988,0,1.0,web,1089.2821014952224,0.2135067109503513,1.2,mm1
topology_128_t08,128,8,16.0,1.0375,0,1.0,bulk,2581.2565704008975,0.3652469392287214,1.2,mm1
topology_128_t09,128,9,18.0,0.925,0,1.0,bulk,2329.8412296297442,0.35001612556629474,1.2,mm1
topology_128_t10,128,10,20.0,0.8124999999999999,0,1.0,bulk,2033.0306257325403,0.31368547494933996,1.2,mm1
topology_128_t11,128,11,22.0,0.7301442841485013,0,1.0,web,752.2521971876371,0.17518523023808416,1.2,mm1
