snapshot_id,topology_id,timestep,source,target,demand_mbps,path_hops,e2e_latency_ms,path_bottleneck_count
topology_092_t00,92,0,0,1,0.37300110191412683,2,8.603555630133846,0
topology_092_t00,92,0,0,2,0.21111437729578486,2,6.410110745494231,0
topology_092_t00,92,0,0,3,0.32998651553020797,1,4.791902299467214,0
topology_092_t00,92,0,0,4,0.3097169950044875,2,7.3230360544843744,0
topology_092_t00,92,0,0,5,0.44944587900310706,2,3.8758914027922065,0
topology_092_t00,92,0,0,6,0.28865029051814417,4,10.460129117091581,0
topology_092_t00,92,0,0,7,0.13230415827101732,3,6.66221203742495,0
topology_092_t00,92,0,0,8,0.3286880892786342,3,6.8913916071197585,0
topology_092_t00,92,0,0,9,0.1864443736129807,1,2.208512449856933,0
topology_092_t00,92,0,0,10,0.29124429676574926,1,3.4921806400116733,0
topology_092_t00,92,0,0,11,0.13809650116113056,5,25.498653939225846,0
topology_092_t00,92,0,0,12,0.19810997848073267,5,24.900968342667948,0
topology_092_t00,92,0,0,13,0.24649259822721065,4,22.547022731940977,0
topology_092_t00,92,0,0,14,0.3182146570969905,4,21.622918520582935,0
topology_092_t00,92,0,0,15,0.43863714765401074,5,27.657301688079066,0
topology_092_t00,92,0,0,16,0.5153136065846818,3,18.25218704011766,0
topology_092_t00,92,0,0,17,0.22524449379372424,4,22.504458542813772,0
topology_092_t00,92,0,0,18,0.5664808161804079,1,10.969804652738429,0
topology_092_t00,92,0,0,19,0.17431907473117386,4,22.965822731226726,0
topology_092_t00,92,0,1,0,0.5581651797542041,2,8.603555630133846,0
topology_092_t00,92,0,1,2,0.44169983744564234,2,5.429861776693648,0
topology_092_t00,92,0,1,3,0.2642545466284687,1,3.811653330666631,0
topology_092_t00,92,0,1,4,0.1325229911356872,1,4.485594264255368,0
topology_092_t00,92,0,1,5,0.30840014801584104,1,3.0195997356917794,0
topology_092_t00,92,0,1,6,1.694654372486641,3,9.362273447505935,0
topology_092_t00,92,0,1,7,0.5141560615357592,2,5.805920370324523,0
topology_092_t00,92,0,1,8,0.25802703407367167,1,4.943491191339364,0
topology_092_t00,92,0,1,9,0.7357503922362212,2,4.686978688627053,0
topology_092_t00,92,0,1,10,0.25887847166290795,2,8.31644967872807,0
topology_092_t00,92,0,1,11,0.6810874479949329,5,24.518404970425266,0
topology_092_t00,92,0,1,12,0.5341143803665938,5,23.920719373867364,0
topology_092_t00,92,0,1,13,0.876905648964516,4,21.566773763140397,0
topology_092_t00,92,0,1,14,0.8212242168082071,4,20.64266955178235,0
topology_092_t00,92,0,1,15,1.0357363337731227,5,26.677052719278485,0
topology_092_t00,92,0,1,16,0.6709497535662204,3,17.271938071317077,0
topology_092_t00,92,0,1,17,0.3870367123936771,4,21.52420957401319,0
topology_092_t00,92,0,1,18,0.4832670401158651,5,26.62384753065514,0
topology_092_t00,92,0,1,19,0.22848174132278562,4,21.985573762426142,0
topology_092_t00,92,0,2,0,0.26576281199308976,2,6.410110745494231,0
topology_092_t00,92,0,2,1,0.8162467193699765,2,5.429861776693648,0
topology_092_t00,92,0,2,3,0.9503849145664912,1,1.618208446027017,0
topology_092_t00,92,0,2,4,0.4437492096284576,1,4.349704045418962,0
topology_092_t00,92,0,2,5,0.4501240765366117,3,10.516649385111661,0
topology_092_t00,92,0,2,6,0.23415965897340313,1,3.9324116708122863,0
topology_092_t00,92,0,2,7,0.8860920010917445,2,7.730328750478918,0
topology_092_t00,92,0,2,8,2.2904977507807414,3,10.37335296803301,0
topology_092_t00,92,0,2,9,0.207242744119099,3,8.618623195351164,0
topology_092_t00,92,0,2,10,0.3040417764230737,2,8.531623286723887,0
topology_092_t00,92,0,2,11,0.36793364493208,3,19.088543193731617,0
topology_092_t00,92,0,2,12,0.7163122099748368,3,18.49085759717372,0
topology_092_t00,92,0,2,13,0.2190084626583436,2,16.136911986446748,0
topology_092_t00,92,0,2,14,0.22907286509003655,2,15.212807775088706,0
topology_092_t00,92,0,2,15,0.44356127812293605,3,21.247190942584837,0
topology_092_t00,92,0,2,16,2.3199710288393667,1,11.84207629462343,0
topology_092_t00,92,0,2,17,0.8140063678861369,2,16.094347797319543,0
topology_092_t00,92,0,2,18,0.4345521432931021,3,21.193985753961492,0
topology_092_t00,92,0,2,19,0.4046272659105603,2,16.555711985732493,0
topology_092_t00,92,0,3,0,0.16673158599126037,1,4.791902299467214,0
topology_092_t00,92,0,3,1,0.20263967834610525,1,3.811653330666631,0
topology_092_t00,92,0,3,2,0.7994196987256107,1,1.618208446027017,0
topology_092_t00,92,0,3,4,0.20182067189336203,1,4.376477075862928,0
topology_092_t00,92,0,3,5,0.15961338555812613,2,6.831253066358411,0
