snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_224_t00,224,0,0.0,0.7,0,1.0,web,1989.4843068636098,0.11115709420402164,1.2,mm1
topology_224_t01,224,1,2.0,0.7301442841485013,0,1.0,video,4127.953888598649,0.19012296224467845,1.2,mm1
topology_224_t02,224,2,4.0,0.8125,0,1.0,video,4659.856470822693,0.2066397641884238,1.2,mm1
topology_224_t03,224,3,6.0,0.9249999999999999,0,1.0,video,5297.789604502996,0.22630359964126795,1.2,mm1
topology_224_t04,224,4,8.0,1.0374999999999999,0,1.0,video,5904.059955125133,0.2435709837068038,1.2,mm1
topology_224_t05,224,5,10.0,1.1198557158514988,0,1.0,web,3205.9282287722094,0.15798126724845715,1.2,mm1
topology_224_t06,224,6,12.0,1.15,1,2.9405769061470375,video,19413.69071166546,0.5387800435434008,1.2,mm1
topology_224_t07,224,7,14.0,1.1198557158514988,0,1.0,web,3205.082069063408,0.16003969634976165,1.2,mm1
topology_224_t08,224,8,16.0,1.0375,0,1.0,web,2968.2364883879964,0.14881909087949233,1.2,mm1
topology_224_t09,224,9,18.0,0.925,0,1.0,bulk,6602.203758141447,0.26596972516093204,1.2,mm1
topology_224_t10,224,10,20.0,0.8124999999999999,0,1.0,video,4693.408220832225,0.20704400262495426,1.2,mm1
topology_224_t11,224,11,22.0,0.7301442841485013,1,2.5978521439932596,web,5434.451365147932,0.23043573346565044,1.2,mm1
