snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_364_t00,364,0,0.0,0.7,0,1.0,web,532.8596648501664,0.2972835652478629,1.2,mm1
topology_364_t01,364,1,2.0,0.7301442841485013,0,1.0,web,567.7099724137854,0.3058622202565328,1.2,mm1
topology_364_t02,364,2,4.0,0.8125,0,1.0,bulk,1527.591703092843,0.5240672845018453,1.2,mm1
topology_364_t03,364,3,6.0,0.9249999999999999,0,1.0,web,714.0193026345828,0.3360067301431276,1.2,mm1
topology_364_t04,364,4,8.0,1.0374999999999999,0,1.0,web,812.8180391694307,0.35510191876674596,1.2,mm1
topology_364_t05,364,5,10.0,1.1198557158514988,0,1.0,video,1755.7819440926437,0.5767744076582156,1.2,mm1
topology_364_t06,364,6,12.0,1.15,0,1.0,web,924.0578474683971,0.3820911050000574,1.2,mm1
topology_364_t07,364,7,14.0,1.1198557158514988,0,1.0,web,842.183687450192,0.37129944912049684,1.2,mm1
topology_364_t08,364,8,16.0,1.0375,0,1.0,web,796.8560394841718,0.357149279195726,1.2,mm1
topology_364_t09,364,9,18.0,0.925,1,1.9547431606055488,web,1405.6768530798922,0.5008075566618497,1.2,mm1
topology_364_t10,364,10,20.0,0.8124999999999999,0,1.0,web,633.4875987712106,0.31871689770049616,1.2,mm1
topology_364_t11,364,11,22.0,0.7301442841485013,0,1.0,bulk,1373.1442347045017,0.49119567008740544,1.2,mm1
