snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_375_t00,375,0,0.0,0.7,0,1.0,video,1949.6479259630787,0.5330946953255637,1.2,mm1
topology_375_t01,375,1,2.0,0.7301442841485013,0,1.0,web,1040.8829162428806,0.3828681250805873,1.2,mm1
topology_375_t02,375,2,4.0,0.8125,0,1.0,bulk,2948.0941087720503,0.6563101717513262,1.2,mm1
topology_375_t03,375,3,6.0,0.9249999999999999,0,1.0,web,1316.0840480892637,0.43430775243487646,1.2,mm1
topology_375_t04,375,4,8.0,1.0374999999999999,0,1.0,web,1453.4284069000182,0.4555575523589113,1.2,mm1
topology_375_t05,375,5,10.0,1.1198557158514988,0,1.0,web,1596.5421440807409,0.4817141088401733,1.2,mm1
topology_375_t06,375,6,12.0,1.15,0,1.0,web,1652.1348174998225,0.49205549306597046,1.2,mm1
topology_375_t07,375,7,14.0,1.1198557158514988,0,1.0,web,1543.8788562794302,0.47115347417846976,1.2,mm1
topology_375_t08,375,8,16.0,1.0375,0,1.0,web,1458.7343632321122,0.45729078762146325,1.2,mm1
topology_375_t09,375,9,18.0,0.925,0,1.0,web,1303.41551093847,0.4351199112818013,1.2,mm1
topology_375_t10,375,10,20.0,0.8124999999999999,0,1.0,web,1173.3127252124486,0.41003226096137757,1.2,mm1
topology_375_t11,375,11,22.0,0.7301442841485013,0,1.0,web,1039.509322193155,0.37293079069421525,1.2,mm1
