snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_105_t00,105,0,0.0,0.7,0,1.0,video,6762.973012466012,0.29497724563077476,1.2,mm1
topology_105_t01,105,1,2.0,0.7301442841485013,1,2.904700813609602,web,10218.351932059932,0.3878637952476181,1.2,mm1
topology_105_t02,105,2,4.0,0.8125,0,1.0,web,3975.7173304922335,0.20665141639107576,1.2,mm1
topology_105_t03,105,3,6.0,0.9249999999999999,0,1.0,web,4447.855659974772,0.22370541007808678,1.2,mm1
topology_105_t04,105,4,8.0,1.0374999999999999,0,1.0,web,4991.241008713594,0.2411117868103679,1.2,mm1
topology_105_t05,105,5,10.0,1.1198557158514988,0,1.0,web,5425.93054987046,0.25619574917976196,1.2,mm1
topology_105_t06,105,6,12.0,1.15,0,1.0,video,11026.78879410783,0.4064218739023524,1.2,mm1
topology_105_t07,105,7,14.0,1.1198557158514988,0,1.0,video,10749.991168699467,0.40223754355637825,1.2,mm1
topology_105_t08,105,8,16.0,1.0375,0,1.0,web,5026.669432656354,0.2425107234019825,1.2,mm1
topology_105_t09,105,9,18.0,0.925,0,1.0,video,8918.952535395476,0.3547974447936362,1.2,mm1
topology_105_t10,105,10,20.0,0.8124999999999999,0,1.0,web,3996.3208173061757,0.21112839935363711,1.2,mm1
topology_105_t11,105,11,22.0,0.7301442841485013,0,1.0,bulk,8673.557545677551,0.34656906656249686,1.2,mm1
