snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_324_t00,324,0,0.0,0.7,0,1.0,web,145.45406259425226,0.08479443172654261,0.5278000304660331,mm1
topology_324_t01,324,1,2.0,0.7301442841485013,0,1.0,web,137.90915704767093,0.08618370216316341,0.5363236751051969,mm1
topology_324_t02,324,2,4.0,0.8125,0,1.0,video,303.45604591933125,0.1788284686927377,1.014516315982866,mm1
topology_324_t03,324,3,6.0,0.9249999999999999,0,1.0,web,179.68373534061476,0.10659212014924643,0.623727748198563,mm1
topology_324_t04,324,4,8.0,1.0374999999999999,0,1.0,video,399.0915665437144,0.22442991806635346,1.2,mm1
topology_324_t05,324,5,10.0,1.1198557158514988,0,1.0,video,434.39818351658727,0.2426197668651349,1.2,mm1
topology_324_t06,324,6,12.0,1.15,0,1.0,video,471.51075657659555,0.2552049532067133,1.2,mm1
topology_324_t07,324,7,14.0,1.1198557158514988,0,1.0,video,435.73827930196137,0.2440966925545338,1.2,mm1
topology_324_t08,324,8,16.0,1.0375,0,1.0,bulk,523.560533411583,0.27131352589849167,1.2,mm1
topology_324_t09,324,9,18.0,0.925,0,1.0,web,195.31413812031406,0.11983763451115761,0.7294805300248933,mm1
topology_324_t10,324,10,20.0,0.8124999999999999,0,1.0,web,159.35835074867742,0.09411745544395975,0.6324238665582171,mm1
topology_324_t11,324,11,22.0,0.7301442841485013,0,1.0,web,131.59966029612764,0.07788951993640074,0.4206112350690723,mm1
