snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_013_t00,13,0,0.0,0.7,0,1.0,bulk,1872.9336636016642,0.27836794323905883,1.2,mm1
topology_013_t01,13,1,2.0,0.7301442841485013,1,2.5889096013359176,web,2081.800722735252,0.29214958257853374,1.2,mm1
topology_013_t02,13,2,4.0,0.8125,0,1.0,video,1797.032606947352,0.2691717240244163,1.2,mm1
topology_013_t03,13,3,6.0,0.9249999999999999,0,1.0,web,1028.8994193395001,0.20005234016177856,1.2,mm1
topology_013_t04,13,4,8.0,1.0374999999999999,0,1.0,web,1151.023236488329,0.21299750751507882,1.2,mm1
topology_013_t05,13,5,10.0,1.1198557158514988,1,2.3586025400055997,web,2861.1360294338365,0.3409002046756663,1.2,mm1
topology_013_t06,13,6,12.0,1.15,0,1.0,web,1293.5002160460313,0.22700041359315962,1.2,mm1
topology_013_t07,13,7,14.0,1.1198557158514988,1,2.918190010461117,web,3624.6536304471965,0.3820750520335709,1.2,mm1
topology_013_t08,13,8,16.0,1.0375,0,1.0,web,1186.3922435193258,0.21690806434284424,1.2,mm1
topology_013_t09,13,9,18.0,0.925,0,1.0,web,1032.911366936464,0.2014035010312295,1.2,mm1
topology_013_t10,13,10,20.0,0.8124999999999999,0,1.0,web,944.8940278855407,0.1926294109155706,1.2,mm1
topology_013_t11,13,11,22.0,0.7301442841485013,0,1.0,video,1640.4139281740208,0.25649831730858524,1.2,mm1
