snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_103_t00,103,0,0.0,0.7,1,2.176976015451628,video,12847.294900972312,0.4160395930528531,1.2,mm1
topology_103_t01,103,1,2.0,0.7301442841485013,0,1.0,web,3054.4670705674216,0.16230024741775,1.2,mm1
topology_103_t02,103,2,4.0,0.8125,0,1.0,video,6811.674789754519,0.2817644794428842,1.2,mm1
topology_103_t03,103,3,6.0,0.9249999999999999,0,1.0,web,3913.783418116089,0.19317963202719288,1.2,mm1
topology_103_t04,103,4,8.0,1.0374999999999999,0,1.0,web,4314.219207652701,0.20699809306813072,1.2,mm1
topology_103_t05,103,5,10.0,1.1198557158514988,0,1.0,web,4705.309237569978,0.22055696927856913,1.2,mm1
topology_103_t06,103,6,12.0,1.15,0,1.0,video,9617.463992933901,0.34961694255801523,1.2,mm1
topology_103_t07,103,7,14.0,1.1198557158514988,0,1.0,video,9476.679420569275,0.34592422711912624,1.2,mm1
topology_103_t08,103,8,16.0,1.0375,0,1.0,web,4435.087443747319,0.2115980475370897,1.2,mm1
topology_103_t09,103,9,18.0,0.925,0,1.0,bulk,9792.04453028079,0.35674732723937935,1.2,mm1
topology_103_t10,103,10,20.0,0.8124999999999999,0,1.0,web,3404.0189538039904,0.17433092450413323,1.2,mm1
topology_103_t11,103,11,22.0,0.7301442841485013,0,1.0,bulk,7588.70067237018,0.3032076887651864,1.2,mm1
