snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_267_t00,267,0,0.0,0.7,0,1.0,video,125.10052420618209,0.15176030397946008,1.0541608607034947,mm1
topology_267_t01,267,1,2.0,0.7301442841485013,0,1.0,web,58.99777010167186,0.06989786557990468,0.44328691692805927,mm1
topology_267_t02,267,2,4.0,0.8125,0,1.0,web,69.13481832020437,0.07805555268166868,0.47770928684620817,mm1
topology_267_t03,267,3,6.0,0.9249999999999999,0,1.0,web,74.91553066423532,0.08933240640154902,0.6258893765821881,mm1
topology_267_t04,267,4,8.0,1.0374999999999999,0,1.0,web,89.78061065771307,0.11155290813134176,0.7413431943163583,mm1
topology_267_t05,267,5,10.0,1.1198557158514988,0,1.0,web,93.33713114205972,0.11061521161199267,0.7671502719502856,mm1
topology_267_t06,267,6,12.0,1.15,0,1.0,bulk,197.44834448130302,0.20559910363753428,1.2,mm1
topology_267_t07,267,7,14.0,1.1198557158514988,0,1.0,bulk,243.71752416709006,0.2472547486744228,1.2,mm1
topology_267_t08,267,8,16.0,1.0375,0,1.0,web,82.80686663009075,0.10428613686678546,0.7543713256782967,mm1
topology_267_t09,267,9,18.0,0.925,0,1.0,web,71.04319665101309,0.08645565441343253,0.5672024462645326,mm1
topology_267_t10,267,10,20.0,0.8124999999999999,0,1.0,web,72.36899116779507,0.08709213158459242,0.5283731932169385,mm1
topology_267_t11,267,11,22.0,0.7301442841485013,0,1.0,web,60.96477611498052,0.07714353468678654,0.5384492319833083,mm1
