snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_419_t00,419,0,0.0,0.7,0,1.0,video,759.8201813089731,0.3544751372717084,1.2,mm1
topology_419_t01,419,1,2.0,0.7301442841485013,0,1.0,video,808.8607844792726,0.3671994033937232,1.2,mm1
topology_419_t02,419,2,4.0,0.8125,0,1.0,web,460.4263079335334,0.2619473112110336,1.2,mm1
topology_419_t03,419,3,6.0,0.9249999999999999,0,1.0,video,1045.0418167759365,0.42245029972159276,1.2,mm1
topology_419_t04,419,4,8.0,1.0374999999999999,0,1.0,web,612.280949248836,0.3120950277616101,1.2,mm1
topology_419_t05,419,5,10.0,1.1198557158514988,0,1.0,web,596.9775860145844,0.30629632892268693,1.2,mm1
topology_419_t06,419,6,12.0,1.15,0,1.0,video,1307.611989703671,0.47282319271812073,1.2,mm1
topology_419_t07,419,7,14.0,1.1198557158514988,0,1.0,web,631.3883787321236,0.3049248601065356,1.2,mm1
topology_419_t08,419,8,16.0,1.0375,1,3.044810433075151,web,1759.594542175751,0.5675079011751384,1.2,mm1
topology_419_t09,419,9,18.0,0.925,0,1.0,web,503.84296345483665,0.2739100879421366,1.2,mm1
topology_419_t10,419,10,20.0,0.8124999999999999,0,1.0,bulk,1231.33045048146,0.459422201668165,1.2,mm1
topology_419_t11,419,11,22.0,0.7301442841485013,0,1.0,web,437.9495136918158,0.2523837877437219,1.2,mm1
