snapshot_id,topology_id,timestep,edge_id,u,v,bandwidth_mbps,load_mbps,utilization,queue_length_pkts,latency_ms,propagation_delay_ms,link_reliability,cost_metric,is_bottleneck,is_inter_domain
topology_359_t00,359,0,0,0,1,906.4237464612767,32.13228799853458,0.03544952140097899,0.0013028541226621326,3.6016464266857033,3.601605880113896,0.9911571466724629,4.153224261640224,0,False
topology_359_t00,359,0,1,0,4,330.71831377241074,39.90726721576803,0.12066845274020983,0.01655902774339379,3.636995697646016,3.636580759994338,0.963244093609607,5.1484413953992565,0,False
topology_359_t00,359,0,2,1,2,473.77061170343353,24.792097047563473,0.05232932654565454,0.002889567540103547,1.4770058074327157,1.4768892554712354,0.9763832344306055,2.5322523101830066,0,False
topology_359_t00,359,0,3,1,7,54.81509841602014,53.605906116905985,0.9779405248908436,43.354053779222134,6.762896642397253,5.95414147119142,0.9651372296798492,15.075715899558606,0,True
topology_359_t00,359,0,4,2,3,166.4035783364623,22.76729002538676,0.1368197141731657,0.021686818494117202,2.7819439836504083,2.780991440837015,0.9744522925976563,5.785734517869994,0,False
topology_359_t00,359,0,5,3,4,493.3105961959627,31.034558173313773,0.06291078767135504,0.00422346896470546,2.0418616866917136,2.041725597466885,0.9681045190964092,3.0552858247468597,0,False
topology_359_t00,359,0,6,4,18,55.17283848788237,80.93241657727737,1.2,198.00499999999982,46.98568328092725,6.978836044968789,0.9639051460538716,16.041266286070396,1,True
topology_359_t00,359,0,7,5,6,838.7736540349844,32.63339779015934,0.03890608346265277,0.0015749588092872743,2.590642874227528,2.5905946120508645,0.9541151118513846,3.186702987170555,0,False
topology_359_t00,359,0,8,5,9,246.24982009979485,17.687748431959744,0.07182847250321496,0.005558594838671108,3.616941583853609,3.6166273214216185,0.9534632901594331,5.647085657583532,0,False
topology_359_t00,359,0,9,5,10,55.838430471079384,23.454537662025956,0.4200429249918451,0.3042226165328251,13.226271561491746,13.21330082546972,0.964675016235464,22.16770724022321,0,True
topology_359_t00,359,0,10,6,7,821.9142800696544,45.106523248495236,0.0548798388618733,0.003186681267997005,3.2107444183989,3.2106737704961468,0.9599071506708252,3.819009715161358,0,False
topology_359_t00,359,0,11,7,8,263.4603566997902,51.27371595832923,0.19461643717713092,0.04702797445575663,2.356050280338314,2.3551330857567088,0.9796169257525114,4.252951817436875,0,False
topology_359_t00,359,0,12,8,9,811.4201194386775,50.62827781533703,0.062394654264132064,0.004152165832293893,3.4413898855940426,3.4413078728136073,0.9764766001061995,4.057511474402744,0,False
topology_359_t00,359,0,13,8,18,53.68128811478641,63.95389747376383,1.1913629445145122,198.00499999999982,42.68747348394954,3.6168555953499903,0.993626134519922,12.931088125144221,1,True
topology_359_t00,359,0,14,9,10,69.6351376367659,5.065445646760746,0.07274266726064882,0.005706609646926234,16.44520727762665,16.444080701596647,0.9504468648914219,23.62436377374513,0,True
topology_359_t00,359,0,15,9,14,70.70454537502297,26.73232429210937,0.37808494701887735,0.2298516919264958,14.878064397594054,14.869466129466867,0.9980991657371336,21.941147268889473,0,True
topology_359_t00,359,0,16,10,11,125.25049308599489,31.013733371761724,0.24761366288967993,0.08149074886862809,6.046620239696822,6.0439926699072775,0.9781730899121972,10.035992922207349,0,False
topology_359_t00,359,0,17,10,15,165.16648200525967,39.24652890929966,0.2376179987174993,0.07406039651975911,3.527599577617706,3.5257125216517906,0.9412905157742771,6.552961113070464,0,False
topology_359_t00,359,0,18,11,12,462.039212924263,5.367506337511604,0.011616993076281256,0.00013654072074185524,6.726585472340449,6.726560033950225,0.9950548659930478,7.808719266357106,0,False
topology_359_t00,359,0,19,11,17,12.217589672273766,0.0,0.0,1.000001000001e-12,22.09463857150799,22.094638489658703,0.9575790075784127,63.01924092042171,0,True
topology_359_t00,359,0,20,12,13,531.1891495818354,21.12145993249516,0.0397625967117786,0.0016465345880605942,6.187604895150471,6.187526939621198,0.9784870459548978,7.128811226759992,0,False
topology_359_t00,359,0,21,13,14,827.62493145022,42.6090972191729,0.05148358344462918,0.0027944264517064015,5.079368736987254,5.079303154127394,0.9536258169371281,5.683441551848046,0,False
topology_359_t00,359,0,22,14,15,882.6439268036075,62.62964691371522,0.07095686608360997,0.005419422048987961,2.3565924664751403,2.3565059352185225,0.9783471224855403,2.9229857860579114,0,False
topology_359_t00,359,0,23,14,18,70.23055244586104,90.73738884586554,1.2,198.00499999999982,56.708346236208484,17.47482160811442,0.9902929754606815,24.594230221416126,1,True
topology_359_t00,359,0,24,16,17,236.66800701895218,23.173649347863986,0.09791627368547647,0.01062827803314821,2.674833199635119,2.6743745632816642,0.9735960192923933,4.787038654630354,0,False
topology_359_t00,359,0,25,16,21,544.1657009778426,1.3289547210647616,0.0024421875885905463,5.978881768714912e-06,6.543972009269962,6.543967510334314,0.9654591637761571,7.462805281810026,0,False
topology_359_t00,359,0,26,17,18,835.2314106949225,52.80697912541032,0.06322436925770582,0.00426710595029814,1.4993706587883193,1.4992898530686782,0.9785883744818972,2.0979263430253887,0,False
topology_359_t00,359,0,27,18,19,343.35167495957717,167.24165484238173,0.4870855948556858,0.4625574449389147,2.7394939830585385,2.736728180212502,0.9461787332257522,4.192961064641754,0,False
topology_359_t00,359,0,28,19,20,501.37561909704874,54.84894031645784,0.10939690369315906,0.013437728419402523,4.5534991168815635,4.553254121657556,0.9657751997551496,5.550510432007218,0,False
topology_359_t00,359,0,29,19,26,55.45884454568049,102.29105535932395,1.2,198.00499999999982,43.847350924099516,3.859104511282734,0.9869322277426886,12.874799015847442,1,True
topology_359_t00,359,0,30,19,24,31.559847782011193,24.55065638233887,0.7779079465754746,2.7247295164971725,10.282387031366982,10.171403053013666,0.9873586911608984,26.01431850221286,0,True
topology_359_t00,359,0,31,20,21,856.4727887688234,29.144029984699475,0.0340279695594228,0.0011986917590242115,3.64174762372792,3.64170649380321,0.9586161023388375,4.225496202661034,0,False
topology_359_t00,359,0,32,22,23,932.6933912773131,33.745991932103195,0.03618122766570527,0.0013582234264094097,4.641574096058167,4.6415338476212815,0.9633663634168086,5.177615699037914,0,False
topology_359_t00,359,0,33,22,26,598.1527607218685,59.649864794057095,0.09972346315357614,0.01104634931193271,5.302739858157139,5.3025546716634215,0.9494099158736173,6.138461538325017,0,False
topology_359_t00,359,0,34,23,24,860.4961844750321,2.835028198342987,0.0032946435434487937,1.0890556580310707e-05,2.2919723793752405,2.2919685379472834,0.9852098966921958,2.873028639108613,0,False
